date,unique_authors,category:bank_blocks_compliance,category:benchmark_reference,category:cash_atm,category:crossborder_howto,category:crypto,category:exchange_intent,category:family_support,category:fees_cost,category:partial_fill,category:rate_information,category:rent_study_medical,category:salary_income,category:successful_close,category:timing_forecast,category:trust_safety,category:urgency,category:willing_to_wait,direction:kzt_to_rub,direction:need_eur,direction:need_kzt_offer_unknown,direction:need_rub_offer_unknown,direction:rub_to_kzt,direction:unclassified,events,explicit_rates,messages,probable_listings,strict_listings,text_messages,kzt_per_rub,market_return_1d,market_abs_return_1d,market_90d_percentile,strict_listing_share,rate_information_share,timing_forecast_share,urgency_share_in_strict,rub_to_kzt_share_classified,direction_net
2022-07-08,61,0,0,28,2,1,0,0,0,0,20,0,0,1,4,4,0,1,0,0,0,0,1,4,173,0,173,6,5,172,7.261420263723483,-0.017575424127099337,0.017575424127099337,0.6666666666666666,0.028901734104046242,0.11560693641618497,0.023121387283236993,0.0,1.0,1.0
2022-07-09,40,0,1,17,1,5,0,0,1,0,16,0,0,1,1,1,0,0,0,0,0,0,0,5,94,0,94,5,5,89,7.255324746653457,-0.0008394386839828405,0.0008394386839828405,0.6555555555555556,0.05319148936170213,0.1702127659574468,0.010638297872340425,0.0,,
2022-07-10,58,0,0,37,1,4,0,1,3,0,29,0,1,0,3,4,0,0,0,0,0,0,0,3,162,0,162,3,3,159,7.266492804314329,0.001539291217257155,0.001539291217257155,0.6666666666666666,0.018518518518518517,0.17901234567901234,0.018518518518518517,0.0,,
2022-07-11,85,1,0,45,5,1,0,4,11,0,25,5,0,1,3,4,1,1,0,0,0,0,0,5,281,0,281,5,5,276,7.569621094279813,0.04171590038395245,0.04171590038395245,0.7111111111111111,0.017793594306049824,0.08896797153024912,0.010676156583629894,0.2,,
2022-07-12,93,1,0,73,5,0,1,2,13,0,47,0,0,1,6,6,1,1,0,0,0,0,0,2,340,0,340,5,2,335,8.11901765756007,0.07257913658259896,0.07257913658259896,0.8333333333333334,0.0058823529411764705,0.13823529411764707,0.01764705882352941,0.5,,
2022-07-13,96,0,1,58,7,0,1,1,15,1,41,4,2,1,1,6,0,0,0,0,0,0,0,3,327,0,327,3,3,307,8.144600664687541,0.003150997843150316,0.003150997843150316,0.8333333333333334,0.009174311926605505,0.12538226299694188,0.0030581039755351682,0.0,,
2022-07-14,78,1,0,42,10,0,0,2,12,0,32,1,0,2,1,2,3,2,0,0,1,0,0,2,262,1,262,3,3,258,8.233130033451568,0.010869700358405954,0.010869700358405954,0.8888888888888888,0.011450381679389313,0.12213740458015267,0.003816793893129771,1.0,1.0,1.0
2022-07-15,91,1,0,43,6,2,0,0,13,0,36,0,1,1,1,0,0,1,0,0,0,0,0,2,282,0,282,3,2,273,8.27218011975572,0.004743042578641443,0.004743042578641443,0.8888888888888888,0.0070921985815602835,0.1276595744680851,0.0035460992907801418,0.0,,
2022-07-16,73,0,1,48,5,0,4,2,10,1,37,2,0,0,1,12,0,0,1,0,0,0,0,3,296,2,296,6,4,290,8.306078418995922,0.004097867641837949,0.004097867641837949,0.9,0.013513513513513514,0.125,0.0033783783783783786,0.0,0.0,-1.0
2022-07-17,105,1,1,119,3,5,0,2,17,1,58,1,0,3,7,2,2,0,0,0,0,0,0,4,610,0,610,5,4,590,8.306078418995922,0.0,0.0,0.9,0.006557377049180328,0.09508196721311475,0.011475409836065573,0.5,,
2022-07-18,89,1,1,66,7,10,0,3,16,2,54,2,1,2,4,2,0,0,0,0,0,0,0,8,400,1,400,9,8,391,8.42145717476908,0.013890882068881893,0.013890882068881893,0.9222222222222223,0.02,0.135,0.01,0.0,,
2022-07-19,112,0,2,93,15,5,0,9,15,1,69,7,0,1,0,6,1,0,0,0,0,0,0,5,643,0,643,7,5,624,8.498045920181054,0.00909447662352747,0.00909447662352747,0.9222222222222223,0.007776049766718507,0.10730948678071539,0.0,0.2,,
2022-07-20,120,0,2,83,10,3,1,5,24,1,41,6,0,1,0,3,1,1,0,0,1,0,0,4,445,0,445,7,5,430,8.749833640887918,0.029628896227651635,0.029628896227651635,0.9777777777777777,0.011235955056179775,0.09213483146067415,0.0,0.2,1.0,1.0
2022-07-21,128,1,4,94,11,1,1,2,27,3,58,3,1,1,7,3,0,0,0,0,0,1,1,3,590,1,590,6,5,576,8.311393960148381,-0.0501083447679177,0.0501083447679177,0.8777777777777778,0.00847457627118644,0.09830508474576272,0.011864406779661017,0.0,0.5,0.0
2022-07-22,102,0,0,86,13,2,0,1,33,0,50,8,2,1,5,0,0,1,0,0,1,0,0,4,387,0,387,5,5,378,8.30522832733147,-0.0007418289695415581,0.0007418289695415581,0.8333333333333334,0.012919896640826873,0.12919896640826872,0.012919896640826873,0.0,1.0,1.0
2022-07-23,93,0,2,69,7,2,3,3,21,0,48,1,0,1,2,1,1,0,0,0,0,0,1,9,378,0,378,11,10,366,8.264133751753441,-0.004948036821912805,0.004948036821912805,0.8,0.026455026455026454,0.12698412698412698,0.005291005291005291,0.1,1.0,1.0
2022-07-24,98,2,1,72,9,2,0,2,21,1,33,3,0,0,4,1,0,1,0,0,0,0,0,0,328,0,328,0,0,317,8.264133751753441,0.0,0.0,0.8,0.0,0.10060975609756098,0.012195121951219513,,,
2022-07-25,142,2,3,110,11,3,2,3,27,0,78,7,7,2,3,5,1,1,0,0,0,0,0,3,598,1,598,4,3,584,8.169444128347562,-0.01145790064031671,0.01145790064031671,0.7222222222222222,0.005016722408026756,0.13043478260869565,0.005016722408026756,0.3333333333333333,,
2022-07-26,123,0,0,70,8,2,1,0,13,1,44,3,0,3,1,2,2,0,0,0,0,0,1,2,361,0,361,4,3,358,7.9835175229260695,-0.022758782911108555,0.022758782911108555,0.6777777777777778,0.008310249307479225,0.12188365650969529,0.002770083102493075,0.6666666666666666,1.0,1.0
2022-07-27,147,0,0,96,9,0,0,3,19,0,51,3,0,2,1,2,1,0,0,0,0,0,0,3,475,0,475,5,3,466,8.045321918473366,0.007741499329063206,0.007741499329063206,0.6777777777777778,0.00631578947368421,0.10736842105263159,0.002105263157894737,0.3333333333333333,,
2022-07-28,150,1,1,101,11,0,0,2,19,1,67,4,0,4,5,1,3,2,0,0,0,0,0,10,569,0,569,14,10,560,7.6777577244412365,-0.04568669815289084,0.04568669815289084,0.6111111111111112,0.01757469244288225,0.11775043936731107,0.008787346221441126,0.3,,
2022-07-29,116,0,0,73,8,2,0,0,24,0,40,8,2,1,2,3,0,1,0,0,0,0,0,3,393,0,393,3,3,385,7.676707153303958,-0.0001368330670208362,0.0001368330670208362,0.6,0.007633587786259542,0.10178117048346055,0.005089058524173028,0.0,,
2022-07-30,87,0,0,43,3,0,0,1,13,0,38,2,2,1,2,0,6,1,0,0,0,0,1,3,296,0,296,4,4,287,7.676707153303958,0.0,0.0,0.6,0.013513513513513514,0.12837837837837837,0.006756756756756757,1.5,1.0,1.0
2022-07-31,76,1,0,49,1,1,0,0,12,1,24,3,0,2,2,4,1,0,0,0,0,0,0,1,228,0,228,2,1,223,7.676707153303958,0.0,0.0,0.6,0.0043859649122807015,0.10526315789473684,0.008771929824561403,1.0,,
2022-08-01,115,1,1,83,10,1,1,0,13,1,58,3,2,2,5,3,2,2,0,0,0,0,0,3,445,1,445,3,3,430,7.625866726785088,-0.006622686720176518,0.006622686720176518,0.5333333333333333,0.006741573033707865,0.1303370786516854,0.011235955056179775,0.6666666666666666,,
2022-08-02,117,1,0,57,10,7,1,1,18,2,40,3,0,1,5,2,3,2,0,0,1,0,0,5,416,0,416,7,6,392,7.790848934879695,0.02163455171792128,0.02163455171792128,0.6333333333333333,0.014423076923076924,0.09615384615384616,0.01201923076923077,0.5,1.0,1.0
2022-08-03,102,0,1,41,9,1,0,1,14,1,38,1,1,2,0,1,2,0,0,0,0,0,0,5,298,0,298,6,5,289,7.662396254248708,-0.016487635905235387,0.016487635905235387,0.5444444444444444,0.016778523489932886,0.12751677852348994,0.0,0.4,,
2022-08-04,103,0,0,63,5,1,0,0,10,0,20,4,2,2,1,5,0,2,0,0,0,0,0,4,278,0,278,4,4,272,7.770333075582676,0.01408656218661597,0.01408656218661597,0.6222222222222222,0.014388489208633094,0.07194244604316546,0.0035971223021582736,0.0,,
2022-08-05,91,2,0,32,3,2,1,2,2,1,26,1,4,2,3,10,0,2,0,0,0,0,0,3,326,0,326,3,3,316,7.876830297458251,0.013705618644614947,0.013705618644614947,0.6444444444444445,0.009202453987730062,0.07975460122699386,0.009202453987730062,0.0,,
2022-08-06,67,0,0,34,5,1,0,1,11,0,23,3,2,0,5,2,0,0,0,0,0,0,0,2,190,0,190,2,2,183,7.912788596870338,0.004565072250406477,0.004565072250406477,0.6444444444444445,0.010526315789473684,0.12105263157894737,0.02631578947368421,0.0,,
2022-08-07,99,0,0,53,7,1,0,0,7,0,34,1,1,2,2,2,1,0,0,0,0,1,0,2,368,0,368,3,3,347,7.912788596870338,0.0,0.0,0.6444444444444445,0.008152173913043478,0.09239130434782608,0.005434782608695652,0.3333333333333333,0.0,-1.0
2022-08-08,89,2,0,42,13,2,0,3,9,1,24,4,0,1,2,3,0,1,0,0,2,0,1,5,264,0,264,8,8,261,7.72085070817449,-0.0242566683472073,0.0242566683472073,0.5666666666666667,0.030303030303030304,0.09090909090909091,0.007575757575757576,0.0,1.0,1.0
2022-08-09,97,3,1,49,13,0,2,0,16,1,38,4,1,0,2,3,0,0,0,0,0,0,0,3,390,0,390,4,3,389,7.93168533355134,0.02730717551028783,0.02730717551028783,0.6555555555555556,0.007692307692307693,0.09743589743589744,0.005128205128205128,0.0,,
2022-08-10,83,3,1,40,13,1,0,3,13,2,31,1,2,1,1,3,1,0,0,0,0,0,0,3,362,0,362,3,3,351,7.780008115446494,-0.019122949502704767,0.019122949502704767,0.5777777777777777,0.008287292817679558,0.0856353591160221,0.0027624309392265192,0.3333333333333333,,
2022-08-11,101,0,3,87,7,0,0,0,26,2,40,1,1,2,4,3,1,2,0,0,0,0,0,3,507,0,507,3,3,490,7.8538513673591535,0.0094914106536792,0.0094914106536792,0.6,0.005917159763313609,0.07889546351084813,0.007889546351084813,0.3333333333333333,,
2022-08-12,99,2,0,60,5,3,0,0,7,0,30,2,1,1,2,6,2,3,0,0,0,0,0,1,480,0,479,2,1,469,7.758780198473155,-0.01210503795387785,0.01210503795387785,0.5333333333333333,0.0020876826722338203,0.06263048016701461,0.0041753653444676405,2.0,,
2022-08-13,108,1,2,43,1,6,0,1,24,1,30,1,1,0,2,4,3,2,0,0,0,0,0,1,347,0,347,1,1,336,7.758780198473155,0.0,0.0,0.5333333333333333,0.002881844380403458,0.08645533141210375,0.005763688760806916,3.0,,
2022-08-14,95,0,0,57,4,4,0,0,28,0,46,2,1,2,5,4,0,2,0,0,0,0,0,5,321,2,321,5,5,318,7.66530104961921,-0.012048175932647287,0.012048175932647287,0.43333333333333335,0.01557632398753894,0.14330218068535824,0.01557632398753894,0.0,,
2022-08-15,115,0,0,56,2,4,0,2,14,1,32,2,0,0,3,2,1,2,0,0,1,0,0,3,346,0,346,4,4,342,7.746785495934959,0.010630299552265576,0.010630299552265576,0.5111111111111111,0.011560693641618497,0.09248554913294797,0.008670520231213872,0.25,1.0,1.0
2022-08-16,104,0,0,52,6,2,1,2,13,2,28,1,0,1,3,0,0,0,0,0,0,0,1,5,385,0,385,7,6,380,7.745767825547331,-0.00013136679570668885,0.00013136679570668885,0.5,0.015584415584415584,0.07272727272727272,0.007792207792207792,0.0,1.0,1.0
2022-08-17,106,1,2,56,7,1,0,2,16,2,43,1,1,1,2,2,2,0,0,0,0,0,0,7,403,0,403,9,7,401,7.891305491196512,0.018789314232885213,0.018789314232885213,0.6111111111111112,0.017369727047146403,0.10669975186104218,0.004962779156327543,0.2857142857142857,,
2022-08-18,105,0,0,65,14,3,0,2,19,1,38,0,2,2,0,2,0,1,0,0,0,0,0,4,428,0,428,7,4,416,7.941824737211685,0.006401886997218886,0.006401886997218886,0.6555555555555556,0.009345794392523364,0.08878504672897196,0.0,0.0,,
2022-08-19,120,0,0,57,7,2,1,0,8,0,32,0,3,3,1,3,1,0,0,0,0,0,1,4,355,0,355,6,5,349,8.011365763559755,0.008756303324377601,0.008756303324377601,0.6666666666666666,0.014084507042253521,0.09014084507042254,0.0028169014084507044,0.2,1.0,1.0
2022-08-20,87,0,0,49,4,1,1,0,7,0,34,2,0,3,1,3,2,0,0,0,1,0,0,0,251,1,251,4,1,244,8.021976720472935,0.0013244878871270238,0.0013244878871270238,0.6666666666666666,0.00398406374501992,0.13545816733067728,0.00398406374501992,2.0,1.0,1.0
2022-08-21,107,1,0,87,14,2,0,2,12,1,26,4,2,1,1,5,0,2,0,0,0,0,0,0,446,0,446,1,0,437,8.021976720472935,0.0,0.0,0.6666666666666666,0.0,0.05829596412556054,0.002242152466367713,,,
2022-08-22,119,3,0,83,10,2,1,0,16,1,45,2,2,2,2,1,0,0,0,0,0,0,0,4,365,0,365,5,4,361,7.873816462094974,-0.018469295479235148,0.018469295479235148,0.5444444444444444,0.010958904109589041,0.1232876712328767,0.005479452054794521,0.0,,
2022-08-23,113,0,3,48,9,2,0,0,13,1,39,6,3,0,3,3,0,0,0,0,0,0,0,3,406,0,406,3,3,395,7.749542630720576,-0.015783176045906067,0.015783176045906067,0.4444444444444444,0.007389162561576354,0.0960591133004926,0.007389162561576354,0.0,,
2022-08-24,89,2,1,44,6,2,2,1,29,0,53,2,0,2,5,4,1,1,0,0,0,0,0,3,443,0,442,4,3,433,7.7562954156908415,0.000871378517681265,0.000871378517681265,0.4444444444444444,0.006787330316742082,0.11990950226244344,0.011312217194570135,0.3333333333333333,,
2022-08-25,109,0,0,45,11,3,1,0,17,0,26,1,0,3,0,5,1,0,1,0,1,0,0,2,379,0,379,4,4,368,7.7143507648570795,-0.005407820175197142,0.005407820175197142,0.3888888888888889,0.010554089709762533,0.06860158311345646,0.0,0.25,0.5,0.0
2022-08-26,103,2,0,57,11,3,0,2,25,0,37,2,0,2,2,4,2,0,0,0,0,0,0,3,417,0,417,4,3,411,7.879308584376878,0.021383240735081577,0.021383240735081577,0.5555555555555556,0.007194244604316547,0.08872901678657075,0.004796163069544364,0.6666666666666666,,
2022-08-27,73,0,0,18,4,0,0,1,1,0,10,0,0,0,2,2,0,0,0,0,0,0,0,2,242,0,242,2,2,238,7.912876380408443,0.004260246400061396,0.004260246400061396,0.5888888888888889,0.008264462809917356,0.04132231404958678,0.008264462809917356,0.0,,
2022-08-28,87,1,1,29,6,8,0,3,6,0,20,3,3,0,1,11,0,0,0,0,0,0,0,2,385,0,385,4,2,378,7.912876380408443,0.0,0.0,0.5888888888888889,0.005194805194805195,0.05194805194805195,0.0025974025974025974,0.0,,
2022-08-29,97,1,0,34,10,3,2,1,7,0,24,2,2,1,2,9,0,0,0,0,0,0,0,4,353,0,353,4,4,347,7.679078694662242,-0.02954648531159454,0.02954648531159454,0.3333333333333333,0.0113314447592068,0.0679886685552408,0.0056657223796034,0.0,,
2022-08-30,85,0,0,40,5,0,1,1,12,0,22,1,3,0,3,15,1,0,0,0,0,1,0,3,457,0,457,4,4,452,7.776673281314168,0.012709153081054358,0.012709153081054358,0.45555555555555555,0.0087527352297593,0.04814004376367615,0.006564551422319475,0.25,0.0,-1.0
2022-08-31,92,0,1,59,10,3,0,2,14,1,41,3,2,1,1,4,3,0,0,0,1,0,0,2,466,0,466,5,3,456,7.860215360650954,0.010742650014308852,0.010742650014308852,0.5,0.006437768240343348,0.08798283261802575,0.002145922746781116,1.0,1.0,1.0
2022-09-01,86,0,4,38,14,2,0,1,9,1,35,1,0,0,4,5,0,1,0,0,0,0,0,1,395,0,395,2,1,394,7.8246974111192005,-0.004518699285207872,0.004518699285207872,0.4666666666666667,0.002531645569620253,0.08860759493670886,0.010126582278481013,0.0,,
2022-09-02,75,0,1,57,6,5,0,0,22,0,44,2,3,1,2,7,0,0,0,0,0,0,0,3,377,0,377,3,3,367,7.814269064879542,-0.001332747541756607,0.001332747541756607,0.45555555555555555,0.007957559681697613,0.11671087533156499,0.005305039787798408,0.0,,
2022-09-03,63,0,0,39,5,2,1,0,12,0,17,1,1,0,1,3,1,0,0,0,2,0,1,2,283,0,283,5,5,278,7.814269064879542,0.0,0.0,0.45555555555555555,0.0176678445229682,0.06007067137809187,0.0035335689045936395,0.2,1.0,1.0
2022-09-04,73,1,0,53,9,2,2,1,20,2,17,3,3,0,2,5,2,0,0,0,0,0,0,1,447,0,447,2,1,437,7.822704868186752,0.0010795383723249952,0.0010795383723249952,0.45555555555555555,0.0022371364653243847,0.03803131991051454,0.0044742729306487695,2.0,,
2022-09-05,98,2,1,64,10,0,0,2,17,0,27,6,0,2,2,8,0,2,0,0,2,1,0,2,446,0,446,6,5,446,7.7405636210272535,-0.010500363818344849,0.010500363818344849,0.3,0.011210762331838564,0.06053811659192825,0.004484304932735426,0.0,0.6666666666666666,0.3333333333333333
2022-09-06,96,0,0,39,16,1,2,2,14,1,41,5,1,2,3,4,0,0,0,0,0,0,0,5,435,1,435,6,5,423,7.708069930640555,-0.004197845528771227,0.004197845528771227,0.26666666666666666,0.011494252873563218,0.09425287356321839,0.006896551724137931,0.0,,
2022-09-07,104,1,1,46,8,0,2,1,9,0,23,0,2,2,1,9,1,1,0,0,1,0,0,1,458,0,458,2,2,453,7.799679023570075,0.011884828984926932,0.011884828984926932,0.4222222222222222,0.004366812227074236,0.05021834061135371,0.002183406113537118,0.5,1.0,1.0
2022-09-08,70,3,1,22,4,1,3,5,4,1,20,0,1,0,5,11,0,2,0,0,0,0,0,1,318,0,318,1,1,311,7.728650314743876,-0.009106619466205612,0.009106619466205612,0.2777777777777778,0.0031446540880503146,0.06289308176100629,0.015723270440251572,0.0,,
2022-09-09,107,0,2,23,14,2,0,1,12,1,25,1,0,3,1,10,0,0,1,0,1,0,0,1,499,1,499,3,3,491,7.8016684384550095,0.009447719943006971,0.009447719943006971,0.4222222222222222,0.006012024048096192,0.050100200400801605,0.002004008016032064,0.0,0.5,0.0
2022-09-10,43,2,0,15,2,1,0,0,3,0,20,2,0,1,3,1,0,1,0,0,0,0,0,1,186,0,186,1,1,185,7.733659042534124,-0.008717288674517598,0.008717288674517598,0.26666666666666666,0.005376344086021506,0.10752688172043011,0.016129032258064516,0.0,,
2022-09-11,66,1,1,43,8,5,2,1,14,0,15,2,2,2,1,4,1,0,0,0,0,0,0,0,384,0,384,0,0,382,7.555308321705909,-0.0230616219110914,0.0230616219110914,0.06666666666666667,0.0,0.0390625,0.0026041666666666665,,,
2022-09-12,81,0,1,22,6,0,3,0,9,2,19,4,2,1,0,0,1,1,0,0,0,0,0,4,379,0,379,4,4,373,7.804654323970166,0.03300275669067032,0.03300275669067032,0.4222222222222222,0.010554089709762533,0.05013192612137203,0.0,0.25,,
2022-09-13,77,0,0,41,4,2,1,0,19,1,37,0,0,0,2,8,0,0,0,0,0,0,0,1,268,0,268,1,1,266,7.940346073242413,0.017386003740806455,0.017386003740806455,0.6111111111111112,0.0037313432835820895,0.13805970149253732,0.007462686567164179,0.0,,
2022-09-14,81,0,0,36,7,3,1,0,9,0,19,4,2,1,1,2,0,0,2,0,1,0,0,3,312,1,312,7,6,310,7.927430779242812,-0.0016265404404882666,0.0016265404404882666,0.5888888888888889,0.019230769230769232,0.060897435897435896,0.003205128205128205,0.0,0.3333333333333333,-0.3333333333333333
2022-09-15,91,1,2,26,10,4,2,2,12,3,13,1,1,1,1,2,0,0,0,0,2,0,0,4,410,0,410,6,6,401,7.979408133826551,0.006556645656224047,0.006556645656224047,0.6222222222222222,0.014634146341463415,0.03170731707317073,0.0024390243902439024,0.0,1.0,1.0
2022-09-16,73,0,0,21,3,2,0,0,2,0,8,2,2,0,1,5,0,0,0,0,2,0,0,2,186,0,186,4,4,185,7.855655641135351,-0.015508981445200853,0.015508981445200853,0.45555555555555555,0.021505376344086023,0.043010752688172046,0.005376344086021506,0.0,1.0,1.0
2022-09-17,66,2,0,22,4,2,0,1,10,1,14,1,2,1,0,5,0,0,0,0,1,0,0,4,309,0,309,6,5,304,7.743037644858259,-0.014335913057005545,0.014335913057005545,0.23333333333333334,0.016181229773462782,0.045307443365695796,0.0,0.0,1.0,1.0
2022-09-18,61,1,0,36,9,1,1,1,13,0,24,3,0,1,5,5,0,1,0,0,0,0,0,1,242,0,242,1,1,232,7.277516916108939,-0.06012120179454994,0.06012120179454994,0.044444444444444446,0.004132231404958678,0.09917355371900827,0.02066115702479339,0.0,,
2022-09-19,94,1,1,33,5,0,0,0,4,0,11,4,1,0,1,0,0,0,0,0,0,0,0,4,213,0,213,5,4,212,7.957834706616729,0.09348213111011683,0.09348213111011683,0.6333333333333333,0.018779342723004695,0.051643192488262914,0.004694835680751174,0.0,,
2022-09-20,91,1,4,35,6,6,2,0,9,1,17,6,0,2,0,1,1,2,0,0,0,0,0,2,478,0,478,2,2,474,7.76898671009772,-0.023731078048402576,0.023731078048402576,0.3333333333333333,0.0041841004184100415,0.03556485355648536,0.0,0.5,,
2022-09-21,181,5,1,94,13,8,0,4,37,4,39,8,4,4,8,15,0,2,0,0,1,0,1,3,1303,0,1303,5,5,1275,7.791952232851715,0.0029560512343451695,0.0029560512343451695,0.3888888888888889,0.003837298541826554,0.029930928626247123,0.0061396776669224865,0.0,1.0,1.0
2022-09-22,216,5,0,80,8,7,1,4,15,1,31,6,0,0,2,4,2,1,0,0,1,0,1,4,718,0,718,8,6,705,8.004023205140742,0.02721666739625439,0.02721666739625439,0.6888888888888889,0.008356545961002786,0.04317548746518106,0.002785515320334262,0.3333333333333333,1.0,1.0
2022-09-23,246,4,2,101,9,4,2,6,7,0,16,12,2,1,3,12,4,2,0,0,0,0,0,8,852,0,851,8,8,845,8.31947954667202,0.039412222259509466,0.039412222259509466,0.9111111111111111,0.009400705052878966,0.01880141010575793,0.0035252643948296123,0.5,,
2022-09-24,226,3,1,120,9,10,4,3,8,3,54,16,1,0,4,10,3,1,0,0,1,0,0,10,1049,1,1049,15,11,1041,8.378335867847067,0.007074519607249918,0.007074519607249918,0.9222222222222223,0.010486177311725452,0.05147759771210677,0.0038131553860819827,0.2727272727272727,1.0,1.0
2022-09-25,161,1,1,72,8,8,2,3,12,0,22,5,0,1,0,4,1,0,0,0,1,0,0,6,480,0,478,7,7,473,8.469803293103872,0.010917135180486648,0.010917135180486648,0.9444444444444444,0.014644351464435146,0.04602510460251046,0.0,0.14285714285714285,1.0,1.0
2022-09-26,211,4,0,65,10,14,2,1,8,2,29,5,4,1,6,3,3,3,0,0,0,0,1,4,709,0,708,6,5,700,8.224022495008377,-0.029018477713125934,0.029018477713125934,0.8222222222222222,0.007062146892655367,0.04096045197740113,0.00847457627118644,0.6,1.0,1.0
2022-09-27,249,0,3,119,19,12,4,1,35,2,59,8,1,1,5,5,1,1,0,0,1,0,1,3,850,0,849,6,5,823,8.124298032670595,-0.01212599581267082,0.01212599581267082,0.7555555555555555,0.005889281507656066,0.06949352179034157,0.005889281507656066,0.2,1.0,1.0
2022-09-28,272,2,1,162,17,12,12,2,33,0,83,10,3,5,11,12,2,2,0,0,1,0,0,7,940,0,939,11,8,931,8.178660899878995,0.006691392535058238,0.006691392535058238,0.8222222222222222,0.008519701810436636,0.08839190628328009,0.011714589989350373,0.25,1.0,1.0
2022-09-29,320,2,1,179,23,15,4,0,22,1,93,11,2,6,7,7,5,2,0,0,2,0,1,6,1093,0,1093,13,9,1084,8.177108896551545,-0.00018976252304014896,0.00018976252304014896,0.8111111111111111,0.008234217749313814,0.08508691674290943,0.006404391582799634,0.5555555555555556,1.0,1.0
2022-09-30,339,5,5,188,24,8,6,1,37,1,92,9,5,7,7,10,5,1,0,0,1,0,0,10,1270,0,1269,13,11,1248,7.913478690582104,-0.0322400263105973,0.0322400263105973,0.6111111111111112,0.008668242710795903,0.07249802994483845,0.005516154452324665,0.45454545454545453,1.0,1.0
2022-10-01,327,1,0,198,28,9,3,2,46,0,128,17,1,8,12,8,5,3,0,0,0,0,0,10,1252,2,1252,13,10,1230,7.913478690582104,0.0,0.0,0.6222222222222222,0.007987220447284345,0.10223642172523961,0.009584664536741214,0.5,,
2022-10-02,328,2,1,197,30,13,13,2,38,3,94,31,5,4,9,10,4,1,2,0,0,0,0,12,1387,2,1387,14,14,1362,7.906911488567253,-0.0008298754911245654,0.0008298754911245654,0.5666666666666667,0.010093727469358327,0.06777217015140591,0.006488824801730353,0.2857142857142857,0.0,-1.0
2022-10-03,356,3,1,179,27,7,2,0,28,0,99,22,3,9,12,17,2,3,0,0,0,0,0,8,1233,1,1233,8,8,1208,8.194833437667665,0.03641395878994258,0.03641395878994258,0.8333333333333334,0.006488240064882401,0.08029197080291971,0.009732360097323601,0.25,,
2022-10-04,367,1,0,182,31,16,1,0,44,2,95,22,2,12,6,17,3,4,0,0,1,0,1,12,1304,1,1304,14,14,1276,8.004641236842716,-0.02320879396410036,0.02320879396410036,0.7111111111111111,0.010736196319018405,0.07285276073619631,0.004601226993865031,0.21428571428571427,1.0,1.0
2022-10-05,381,4,1,143,28,11,4,0,33,1,114,11,0,6,5,17,1,1,0,0,1,0,1,4,1211,0,1211,8,6,1194,7.687985880319644,-0.03955896924719271,0.03955896924719271,0.16666666666666666,0.00495458298926507,0.09413707679603633,0.004128819157720892,0.16666666666666666,1.0,1.0
2022-10-06,371,11,2,152,39,21,3,6,42,3,130,21,2,5,8,12,6,4,0,0,0,0,0,12,1510,3,1510,14,12,1478,7.792263950178074,0.013563769689714178,0.013563769689714178,0.37777777777777777,0.007947019867549669,0.08609271523178808,0.005298013245033113,0.5,,
2022-10-07,324,1,0,104,25,14,0,3,27,3,88,10,4,4,5,19,0,1,0,0,0,0,0,6,1114,0,1114,7,6,1090,7.5600529481082015,-0.029800197164081665,0.029800197164081665,0.044444444444444446,0.005385996409335727,0.07899461400359066,0.004488330341113106,0.0,,
2022-10-08,297,5,3,127,24,10,4,1,58,4,89,13,4,10,8,11,2,3,0,0,1,0,0,9,1135,1,1135,12,10,1116,7.607903871465938,0.00632944288699866,0.00632944288699866,0.05555555555555555,0.00881057268722467,0.07841409691629955,0.007048458149779736,0.2,1.0,1.0
2022-10-09,281,3,6,101,19,11,3,5,43,2,119,4,2,2,12,3,1,5,0,0,1,0,1,13,978,3,978,18,15,960,7.369171361244595,-0.031379538208510915,0.031379538208510915,0.022222222222222223,0.015337423312883436,0.12167689161554192,0.012269938650306749,0.06666666666666667,1.0,1.0
2022-10-10,340,1,3,138,38,14,11,2,47,0,85,15,1,5,9,17,2,3,0,0,1,0,0,18,1266,2,1266,19,19,1242,7.434206667202737,0.008825321433040711,0.008825321433040711,0.03333333333333333,0.015007898894154818,0.06714060031595577,0.0071090047393364926,0.10526315789473684,1.0,1.0
2022-10-11,351,3,2,161,32,13,15,3,51,5,146,13,5,1,15,7,4,8,1,0,3,0,1,12,1357,0,1357,21,17,1341,7.435728264272573,0.00020467511033128716,0.00020467511033128716,0.044444444444444446,0.012527634487840826,0.10759027266028003,0.01105379513633014,0.23529411764705882,0.8,0.6
2022-10-12,337,15,8,126,25,21,8,4,41,2,111,14,4,8,13,17,3,5,0,0,0,0,0,8,1469,2,1469,9,8,1445,7.5124844868590515,0.010322623401298747,0.010322623401298747,0.05555555555555555,0.005445881552076242,0.07556160653505786,0.008849557522123894,0.375,,
2022-10-13,302,2,9,116,23,16,10,3,67,1,182,12,6,9,7,13,3,1,1,0,1,0,1,5,1313,0,1313,11,8,1298,7.474502978973033,-0.005055785200283158,0.005055785200283158,0.05555555555555555,0.006092916984006093,0.13861386138613863,0.005331302361005331,0.375,0.6666666666666666,0.3333333333333333
