config_id,model_kind,feature_set,horizon_cbr_rows_pub_proxy,fold_test_year,corridor,prediction_rows,brier,log_loss,average_precision,roc_auc
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,3,2024,KGS,245,0.23175608714889406,0.6564431686496229,0.5774800315891824,0.6736111111111112
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,3,2024,KZT,245,0.23336726083024842,0.6590396003740345,0.48894831513693443,0.6495211731258418
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,3,2024,TJS,245,0.23404670434044636,0.6621745267909762,0.5653383005458261,0.6735040955157573
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,3,2024,UZS,245,0.2309173824549983,0.6519168860317847,0.56147140955936,0.6750035226151895
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,3,2025,AMD,244,0.17815386654033083,0.534924345113832,0.49374573845362507,0.7318683155080213
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,3,2025,KGS,244,0.17898454682589865,0.5383650250277189,0.43992731736142987,0.7254519673874513
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,3,2025,KZT,244,0.1823720154469413,0.5455196313274248,0.44971292872620505,0.6970486111111112
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,3,2025,TJS,244,0.20709676763986148,0.6029722340191481,0.5072177906944907,0.6662526347485698
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,3,2025,UZS,244,0.17425687336511458,0.5242729125047112,0.48683001071814436,0.7447508221603846
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2023,AMD,242,0.22188724227955275,0.6328482313527847,0.5590537314486516,0.7061224489795919
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2023,KGS,242,0.20768505564652498,0.6014994698815136,0.6363239981864949,0.7450402530189764
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2023,KZT,242,0.20925702813077507,0.609272932898177,0.6083991251981189,0.7119776749651172
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2023,TJS,242,0.21203675973077754,0.6108302829392505,0.6101109988276037,0.7320299022426682
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2023,UZS,242,0.21804376178075,0.6241618833110347,0.5870291774175557,0.7081990691013247
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2024,AMD,243,0.25371793307819557,0.7101095807179085,0.48004038678909133,0.6210349962769919
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2024,KGS,243,0.2651565454903178,0.7380795309550676,0.4409782510056863,0.585112563543936
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2024,KZT,243,0.27234158202035813,0.7544874864102532,0.3207397459286211,0.5612791702679343
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2024,TJS,243,0.2546458178761727,0.7130030667574829,0.4516581129337082,0.6147058823529412
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2024,UZS,243,0.24518155705833325,0.6863710323133038,0.48155687206812714,0.6484279141104294
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2025,AMD,242,0.16280951871952673,0.5012692710445207,0.3768686013090962,0.684136967155835
hgb_all_contract_market,hist_gradient_boosting,all_contract_market,5,2025,KGS,242,0.161450992596044,0.49800402086971746,0.34192204147526395,0.688537591202284
