date,moex_is_fresh,cbr_rate,cbr_age_days,cbr_is_fresh,nbk_rate,nbk_age_days,nbk_is_fresh,weekday,week_of_month,month,is_month_end,is_ru_weekend,is_kz_weekend,is_ru_holiday,is_kz_holiday,days_since_ru_holiday,days_to_ru_holiday,days_since_kz_holiday,days_to_kz_holiday
2021-06-14,0,0.16778400000000002,2,0,0.16778523489932887,0,1,0,2,6,0,0,0,1,0,0,0,30,22
2021-06-15,0,0.16778400000000002,3,0,0.1692047377326565,0,1,1,3,6,0,0,0,0,0,1,30,30,21
2021-06-16,1,0.168305,0,1,0.16835016835016833,0,1,2,3,6,0,0,0,0,0,2,30,30,20
2021-06-17,1,0.169052,0,1,0.16891891891891891,0,1,3,3,6,0,0,0,0,0,3,30,30,19
2021-06-18,0,0.16950500000000002,0,1,0.16977928692699493,0,1,4,3,6,0,0,0,0,0,4,30,30,18
2021-06-19,0,0.16852699999999998,0,1,0.16863406408094436,0,1,5,3,6,0,1,1,0,0,5,30,30,17
2021-06-20,0,0.16852699999999998,1,0,0.16863406408094436,0,1,6,3,6,0,1,1,0,0,6,30,30,16
2021-06-21,0,0.16852699999999998,2,0,0.16863406408094436,0,1,0,3,6,0,0,0,0,0,7,30,30,15
2021-06-22,0,0.17102699999999998,0,1,0.17094017094017094,0,1,1,4,6,0,0,0,0,0,8,30,30,14
2021-06-23,0,0.171311,0,1,0.1718213058419244,0,1,2,4,6,0,0,0,0,0,9,30,30,13
2021-06-24,1,0.170003,0,1,0.17006802721088435,0,1,3,4,6,0,0,0,0,0,10,30,30,12
2021-06-25,0,0.168673,0,1,0.1692047377326565,0,1,4,4,6,0,0,0,0,0,11,30,30,11
2021-06-26,0,0.16876000000000002,0,1,0.16891891891891891,0,1,5,4,6,0,1,1,0,0,12,30,30,10
2021-06-27,0,0.16876000000000002,1,0,0.16891891891891891,0,1,6,4,6,0,1,1,0,0,13,30,30,9
2021-06-28,1,0.16876000000000002,2,0,0.16891891891891891,0,1,0,4,6,1,0,0,0,0,14,30,30,8
2021-06-29,1,0.169266,0,1,0.1694915254237288,0,1,1,5,6,1,0,0,0,0,15,30,30,7
2021-06-30,0,0.16889900000000002,0,1,0.1692047377326565,0,1,2,5,6,1,0,0,0,0,16,30,30,6
2021-07-01,0,0.16977799999999998,0,1,0.17094017094017094,0,1,3,1,7,0,0,0,0,0,17,30,30,5
2021-07-02,1,0.17064800000000002,0,1,0.17123287671232876,0,1,4,1,7,0,0,0,0,0,18,30,30,4
2021-07-03,0,0.17224699999999998,0,1,0.17271157167530224,0,1,5,1,7,0,1,1,0,0,19,30,30,3
2021-07-04,0,0.17224699999999998,1,0,0.17211703958691912,0,1,6,1,7,0,1,1,0,0,20,30,30,2
2021-07-05,1,0.17224699999999998,2,0,0.17211703958691912,0,1,0,1,7,0,0,0,0,0,21,30,30,1
2021-07-06,1,0.172029,0,1,0.17211703958691912,0,1,1,1,7,0,0,0,0,1,22,30,0,0
2021-07-07,1,0.171823,0,1,0.17211703958691912,0,1,2,1,7,0,0,0,0,0,23,30,1,30
2021-07-08,0,0.17291399999999998,0,1,0.1733102253032929,0,1,3,2,7,0,0,0,0,0,24,30,2,30
2021-07-09,0,0.17454999999999998,0,1,0.17452006980802792,0,1,4,2,7,0,0,0,0,0,25,30,3,30
2021-07-10,0,0.17342400000000002,0,1,0.17301038062283736,0,1,5,2,7,0,1,1,0,0,26,30,4,30
2021-07-11,0,0.17342400000000002,1,0,0.17301038062283736,0,1,6,2,7,0,1,1,0,0,27,30,5,30
2021-07-12,1,0.17342400000000002,2,0,0.17301038062283736,0,1,0,2,7,0,0,0,0,0,28,30,6,30
2021-07-13,1,0.17410699999999998,0,1,0.17452006980802792,0,1,1,2,7,0,0,0,0,0,29,30,7,30
2021-07-14,1,0.173158,0,1,0.1736111111111111,0,1,2,2,7,0,0,0,0,0,30,30,8,30
2021-07-15,1,0.173512,0,1,0.17421602787456444,0,1,3,3,7,0,0,0,0,0,30,30,9,30
2021-07-16,0,0.17400200000000002,0,1,0.1736111111111111,0,1,4,3,7,0,0,0,0,0,30,30,10,30
2021-07-17,0,0.173712,0,1,0.1736111111111111,0,1,5,3,7,0,1,1,0,0,30,30,11,30
2021-07-18,0,0.173712,1,0,0.1736111111111111,0,1,6,3,7,0,1,1,0,0,30,30,12,30
2021-07-19,0,0.173712,2,0,0.1736111111111111,0,1,0,3,7,0,0,0,0,0,30,30,13,30
2021-07-20,1,0.173647,0,1,0.17452006980802792,0,1,1,3,7,0,0,0,0,0,30,30,14,30
2021-07-21,1,0.173843,0,1,0.17452006980802792,0,1,2,3,7,0,0,0,0,0,30,30,15,30
2021-07-22,0,0.17403500000000002,0,1,0.1733102253032929,0,1,3,4,7,0,0,0,0,0,30,30,16,30
2021-07-23,0,0.172852,0,1,0.1733102253032929,0,1,4,4,7,0,0,0,0,0,30,30,17,30
2021-07-24,0,0.173264,0,1,0.1733102253032929,0,1,5,4,7,0,1,1,0,0,30,30,18,30
2021-07-25,0,0.173264,1,0,0.1733102253032929,0,1,6,4,7,0,1,1,0,0,30,30,19,30
2021-07-26,1,0.173264,2,0,0.1733102253032929,0,1,0,4,7,0,0,0,0,0,30,30,20,30
2021-07-27,1,0.17381900000000003,0,1,0.17452006980802792,0,1,1,4,7,0,0,0,0,0,30,30,21,30
2021-07-28,1,0.173515,0,1,0.17391304347826086,0,1,2,4,7,0,0,0,0,0,30,30,22,30
2021-07-29,1,0.17281300000000002,0,1,0.17301038062283736,0,1,3,5,7,1,0,0,0,0,30,30,23,30
2021-07-30,0,0.172093,0,1,0.1724137931034483,0,1,4,5,7,1,0,0,0,0,30,30,24,30
2021-07-31,0,0.171891,0,1,0.17211703958691912,0,1,5,5,7,1,1,1,0,0,30,30,25,30
2021-08-01,0,0.171891,1,0,0.17211703958691912,0,1,6,1,8,0,1,1,0,0,30,30,26,29
2021-08-02,0,0.171891,2,0,0.17211703958691912,0,1,0,1,8,0,0,0,0,0,30,30,27,28
2021-08-03,1,0.171925,0,1,0.1718213058419244,0,1,1,1,8,0,0,0,0,0,30,30,28,27
2021-08-04,0,0.171747,0,1,0.1718213058419244,0,1,2,1,8,0,0,0,0,0,30,30,29,26
2021-08-05,0,0.171482,0,1,0.1718213058419244,0,1,3,1,8,0,0,0,0,0,30,30,30,25
2021-08-06,1,0.171937,0,1,0.17211703958691912,0,1,4,1,8,0,0,0,0,0,30,30,30,24
2021-08-07,0,0.17225400000000002,0,1,0.1724137931034483,0,1,5,1,8,0,1,1,0,0,30,30,30,23
2021-08-08,0,0.17225400000000002,1,0,0.1724137931034483,0,1,6,2,8,0,1,1,0,0,30,30,30,22
2021-08-09,1,0.17225400000000002,2,0,0.1724137931034483,0,1,0,2,8,0,0,0,0,0,30,30,30,21
2021-08-10,1,0.172291,0,1,0.17211703958691912,0,1,1,2,8,0,0,0,0,0,30,30,30,20
2021-08-11,1,0.17271999999999998,0,1,0.17271157167530224,0,1,2,2,8,0,0,0,0,0,30,30,30,19
2021-08-12,1,0.173597,0,1,0.17391304347826086,0,1,3,2,8,0,0,0,0,0,30,30,30,18
2021-08-13,1,0.17315999999999998,0,1,0.1733102253032929,0,1,4,2,8,0,0,0,0,0,30,30,30,17
2021-08-14,0,0.172774,0,1,0.17271157167530224,0,1,5,2,8,0,1,1,0,0,30,30,30,16
2021-08-15,0,0.172774,1,0,0.17271157167530224,0,1,6,3,8,0,1,1,0,0,30,30,30,15
2021-08-16,1,0.172774,2,0,0.17271157167530224,0,1,0,3,8,0,0,0,0,0,30,30,30,14
2021-08-17,1,0.172403,0,1,0.1724137931034483,0,1,1,3,8,0,0,0,0,0,30,30,30,13
2021-08-18,1,0.172802,0,1,0.17271157167530224,0,1,2,3,8,0,0,0,0,0,30,30,30,12
2021-08-19,1,0.172571,0,1,0.17271157167530224,0,1,3,3,8,0,0,0,0,0,30,30,30,11
2021-08-20,1,0.17357299999999998,0,1,0.1736111111111111,0,1,4,3,8,0,0,0,0,0,30,30,30,10
2021-08-21,0,0.173992,0,1,0.17452006980802792,0,1,5,3,8,0,1,1,0,0,30,30,30,9
2021-08-22,0,0.173992,1,0,0.17452006980802792,0,1,6,4,8,0,1,1,0,0,30,30,30,8
2021-08-23,1,0.173992,2,0,0.17452006980802792,0,1,0,4,8,0,0,0,0,0,30,30,30,7
2021-08-24,0,0.17392600000000003,0,1,0.17391304347826086,0,1,1,4,8,0,0,0,0,0,30,30,30,6
2021-08-25,1,0.17384899999999998,0,1,0.17421602787456444,0,1,2,4,8,0,0,0,0,0,30,30,30,5
2021-08-26,1,0.173125,0,1,0.1736111111111111,0,1,3,4,8,0,0,0,0,0,30,30,30,4
2021-08-27,1,0.173402,0,1,0.17391304347826086,0,1,4,4,8,0,0,0,0,0,30,30,30,3
2021-08-28,0,0.173048,0,1,0.17391304347826086,0,1,5,4,8,0,1,1,0,0,30,30,30,2
2021-08-29,0,0.173048,1,0,0.17391304347826086,0,1,6,5,8,1,1,1,0,0,30,30,30,1
2021-08-30,1,0.173048,2,0,0.17391304347826086,0,1,0,5,8,1,0,0,0,1,30,30,0,0
2021-08-31,1,0.172184,0,1,0.17391304347826086,0,1,1,5,8,1,0,0,0,0,30,30,1,30
2021-09-01,1,0.17175200000000002,0,1,0.17211703958691912,0,1,2,1,9,0,0,0,0,0,30,30,2,30
2021-09-02,1,0.17160699999999998,0,1,0.1718213058419244,0,1,3,1,9,0,0,0,0,0,30,30,3,30
2021-09-03,1,0.17090499999999997,0,1,0.1706484641638225,0,1,4,1,9,0,0,0,0,0,30,30,4,30
2021-09-04,0,0.171239,0,1,0.17123287671232876,0,1,5,1,9,0,1,1,0,0,30,30,5,30
2021-09-05,0,0.171239,1,0,0.17123287671232876,0,1,6,1,9,0,1,1,0,0,30,30,6,30
2021-09-06,1,0.171239,2,0,0.17123287671232876,0,1,0,1,9,0,0,0,0,0,30,30,7,30
2021-09-07,0,0.171153,0,1,0.17123287671232876,0,1,1,1,9,0,0,0,0,0,30,30,8,30
2021-09-08,1,0.171669,0,1,0.17211703958691912,0,1,2,2,9,0,0,0,0,0,30,30,9,30
2021-09-09,1,0.171996,0,1,0.17211703958691912,0,1,3,2,9,0,0,0,0,0,30,30,10,30
2021-09-10,1,0.171523,0,1,0.17152658662092624,0,1,4,2,9,0,0,0,0,0,30,30,11,30
2021-09-11,0,0.170638,0,1,0.1706484641638225,0,1,5,2,9,0,1,1,0,0,30,30,12,30
2021-09-12,0,0.170638,1,0,0.1706484641638225,0,1,6,2,9,0,1,1,0,0,30,30,13,30
2021-09-13,1,0.170638,2,0,0.1706484641638225,0,1,0,2,9,0,0,0,0,0,30,30,14,30
2021-09-14,0,0.17137799999999997,0,1,0.17123287671232876,0,1,1,2,9,0,0,0,0,0,30,30,15,30
2021-09-15,1,0.170597,0,1,0.17123287671232876,0,1,2,3,9,0,0,0,0,0,30,30,16,30
2021-09-16,0,0.170754,0,1,0.17035775127768313,0,1,3,3,9,0,0,0,0,0,30,30,17,30
2021-09-17,1,0.17029,0,1,0.17035775127768313,0,1,4,3,9,0,0,0,0,0,30,30,18,30
2021-09-18,0,0.170389,0,1,0.17094017094017094,0,1,5,3,9,0,1,1,0,0,30,30,19,30
2021-09-19,0,0.170389,1,0,0.17094017094017094,0,1,6,3,9,0,1,1,0,0,30,30,20,30
2021-09-20,1,0.170389,2,0,0.17094017094017094,0,1,0,3,9,0,0,0,0,0,30,30,21,30
2021-09-21,0,0.17199799999999998,0,1,0.1724137931034483,0,1,1,3,9,0,0,0,0,0,30,30,22,30
2021-09-22,1,0.171726,0,1,0.1718213058419244,0,1,2,4,9,0,0,0,0,0,30,30,23,30
2021-09-23,0,0.171101,0,1,0.17094017094017094,0,1,3,4,9,0,0,0,0,0,30,30,24,30
2021-09-24,0,0.171016,0,1,0.17094017094017094,0,1,4,4,9,0,0,0,0,0,30,30,25,30
2021-09-25,0,0.17168299999999997,0,1,0.1718213058419244,0,1,5,4,9,0,1,1,0,0,30,30,26,30
2021-09-26,0,0.17168299999999997,1,0,0.1718213058419244,0,1,6,4,9,0,1,1,0,0,30,30,27,29
2021-09-27,1,0.17168299999999997,2,0,0.1718213058419244,0,1,0,4,9,0,0,0,0,0,30,30,28,28
2021-09-28,1,0.171008,0,1,0.17123287671232876,0,1,1,4,9,1,0,0,0,0,30,30,29,27
2021-09-29,1,0.17072800000000002,0,1,0.17152658662092624,0,1,2,5,9,1,0,0,0,0,30,30,30,26
2021-09-30,0,0.17092,0,1,0.17094017094017094,0,1,3,5,9,1,0,0,0,0,30,30,30,25
2021-10-01,1,0.170653,0,1,0.17094017094017094,0,1,4,1,10,0,0,0,0,0,30,30,30,24
2021-10-02,0,0.17099699999999998,0,1,0.17152658662092624,0,1,5,1,10,0,1,1,0,0,30,30,30,23
2021-10-03,0,0.17099699999999998,1,0,0.17152658662092624,0,1,6,1,10,0,1,1,0,0,30,30,30,22
2021-10-04,0,0.17099699999999998,2,0,0.17152658662092624,0,1,0,1,10,0,0,0,0,0,30,30,30,21
2021-10-05,0,0.171324,0,1,0.17123287671232876,0,1,1,1,10,0,0,0,0,0,30,30,30,20
2021-10-06,1,0.17077,0,1,0.17094017094017094,0,1,2,1,10,0,0,0,0,0,30,29,30,19
2021-10-07,0,0.170568,0,1,0.17094017094017094,0,1,3,1,10,0,0,0,0,0,30,28,30,18
2021-10-08,1,0.16970400000000002,0,1,0.1694915254237288,0,1,4,2,10,0,0,0,0,0,30,27,30,17
2021-10-09,0,0.16924499999999998,0,1,0.1694915254237288,0,1,5,2,10,0,1,1,0,0,30,26,30,16
2021-10-10,0,0.16924499999999998,1,0,0.1694915254237288,0,1,6,2,10,0,1,1,0,0,30,25,30,15
2021-10-11,1,0.16924499999999998,2,0,0.1694915254237288,0,1,0,2,10,0,0,0,0,0,30,24,30,14
2021-10-12,1,0.16855799999999999,0,1,0.16863406408094436,0,1,1,2,10,0,0,0,0,0,30,23,30,13
2021-10-13,1,0.168911,0,1,0.16891891891891891,0,1,2,2,10,0,0,0,0,0,30,22,30,12
2021-10-14,1,0.16866,0,1,0.16835016835016833,0,1,3,2,10,0,0,0,0,0,30,21,30,11
2021-10-15,1,0.168489,0,1,0.1680672268907563,0,1,4,3,10,0,0,0,0,0,30,20,30,10
2021-10-16,0,0.167223,0,1,0.16722408026755853,0,1,5,3,10,0,1,1,0,0,30,19,30,9
2021-10-17,0,0.167223,1,0,0.16722408026755853,0,1,6,3,10,0,1,1,0,0,30,18,30,8
2021-10-18,1,0.167223,2,0,0.16722408026755853,0,1,0,3,10,0,0,0,0,0,30,17,30,7
2021-10-19,1,0.16724599999999998,0,1,0.16750418760469013,0,1,1,3,10,0,0,0,0,0,30,16,30,6
2021-10-20,0,0.166708,0,1,0.16611295681063123,0,1,2,3,10,0,0,0,0,0,30,15,30,5
2021-10-21,1,0.16668,0,1,0.16666666666666666,0,1,3,3,10,0,0,0,0,0,30,14,30,4
2021-10-22,1,0.16652699999999998,0,1,0.1669449081803005,0,1,4,4,10,0,0,0,0,0,30,13,30,3
2021-10-23,0,0.16636299999999998,0,1,0.16556291390728478,0,1,5,4,10,0,1,1,0,0,30,12,30,2
2021-10-24,0,0.16636299999999998,1,0,0.16556291390728478,0,1,6,4,10,0,1,1,0,0,30,11,30,1
2021-10-25,1,0.16636299999999998,2,0,0.16556291390728478,0,1,0,4,10,0,0,0,0,1,30,10,0,0
2021-10-26,1,0.16494499999999998,0,1,0.16501650165016502,0,1,1,4,10,0,0,0,0,0,30,9,1,30
2021-10-27,1,0.163365,0,1,0.16286644951140067,0,1,2,4,10,0,0,0,0,0,30,8,2,30
2021-10-28,1,0.16358599999999998,0,1,0.1652892561983471,0,1,3,4,10,0,0,0,0,0,30,7,3,30
2021-10-29,1,0.164941,0,1,0.16447368421052633,0,1,4,5,10,1,0,0,0,0,30,6,4,30
2021-10-30,0,0.16494,0,1,0.1652892561983471,0,1,5,5,10,1,1,1,0,0,30,5,5,30
2021-10-31,0,0.16494,1,0,0.1652892561983471,0,1,6,5,10,1,1,1,0,0,30,4,6,30
2021-11-01,1,0.16494,2,0,0.1652892561983471,0,1,0,1,11,0,0,0,0,0,30,3,7,30
2021-11-02,1,0.166031,0,1,0.16556291390728478,0,1,1,1,11,0,0,0,0,0,30,2,8,30
2021-11-03,1,0.167123,0,1,0.16835016835016833,0,1,2,1,11,0,0,0,0,0,30,1,9,30
2021-11-04,0,0.16685199999999997,0,1,0.16750418760469013,0,1,3,1,11,0,0,0,1,0,0,0,10,30
2021-11-05,0,0.16685199999999997,1,0,0.16666666666666666,0,1,4,1,11,0,0,0,0,0,1,30,11,30
2021-11-06,0,0.16685199999999997,2,0,0.16666666666666666,0,1,5,1,11,0,1,1,0,0,2,30,12,30
2021-11-07,0,0.16685199999999997,3,0,0.16666666666666666,0,1,6,1,11,0,1,1,0,0,3,30,13,30
2021-11-08,1,0.16685199999999997,4,0,0.16666666666666666,0,1,0,2,11,0,0,0,0,0,4,30,14,30
2021-11-09,1,0.166292,0,1,0.16666666666666666,0,1,1,2,11,0,0,0,0,0,5,30,15,30
2021-11-10,1,0.165995,0,1,0.1652892561983471,0,1,2,2,11,0,0,0,0,0,6,30,16,30
2021-11-11,1,0.16486699999999999,0,1,0.16501650165016502,0,1,3,2,11,0,0,0,0,0,7,30,17,30
2021-11-12,1,0.165669,0,1,0.16556291390728478,0,1,4,2,11,0,0,0,0,0,8,30,18,30
2021-11-13,0,0.166927,0,1,0.16778523489932887,0,1,5,2,11,0,1,1,0,0,9,30,19,30
2021-11-14,0,0.166927,1,0,0.16778523489932887,0,1,6,2,11,0,1,1,0,0,10,30,20,30
2021-11-15,1,0.166927,2,0,0.16778523489932887,0,1,0,3,11,0,0,0,0,0,11,30,21,30
2021-11-16,1,0.16788,0,1,0.16835016835016833,0,1,1,3,11,0,0,0,0,0,12,30,22,30
2021-11-17,1,0.168283,0,1,0.16891891891891891,0,1,2,3,11,0,0,0,0,0,13,30,23,29
2021-11-18,1,0.168552,0,1,0.16891891891891891,0,1,3,3,11,0,0,0,0,0,14,30,24,28
2021-11-19,1,0.167518,0,1,0.16891891891891891,0,1,4,3,11,0,0,0,0,0,15,30,25,27
2021-11-20,0,0.16839099999999999,0,1,0.17035775127768313,0,1,5,3,11,0,1,1,0,0,16,30,26,26
2021-11-21,0,0.16839099999999999,1,0,0.17035775127768313,0,1,6,3,11,0,1,1,0,0,17,30,27,25
2021-11-22,1,0.16839099999999999,2,0,0.17035775127768313,0,1,0,4,11,0,0,0,0,0,18,30,28,24
2021-11-23,1,0.169456,0,1,0.17152658662092624,0,1,1,4,11,0,0,0,0,0,19,30,29,23
2021-11-24,0,0.172465,0,1,0.1733102253032929,0,1,2,4,11,0,0,0,0,0,20,30,30,22
2021-11-25,0,0.17187999999999998,0,1,0.1736111111111111,0,1,3,4,11,0,0,0,0,0,21,30,30,21
2021-11-26,1,0.172327,0,1,0.1733102253032929,0,1,4,4,11,0,0,0,0,0,22,30,30,20
2021-11-27,0,0.173385,0,1,0.17574692442882248,0,1,5,4,11,0,1,1,0,0,23,30,30,19
2021-11-28,0,0.173385,1,0,0.17574692442882248,0,1,6,4,11,1,1,1,0,0,24,30,30,18
2021-11-29,1,0.173385,2,0,0.17574692442882248,0,1,0,5,11,1,0,0,0,0,25,30,30,17
2021-11-30,1,0.17115200000000003,0,1,0.17301038062283736,0,1,1,5,11,1,0,0,0,0,26,30,30,16
2021-12-01,1,0.170443,0,1,0.17211703958691912,0,1,2,1,12,0,0,0,0,0,27,30,30,15
2021-12-02,1,0.169569,0,1,0.17211703958691912,0,1,3,1,12,0,0,0,0,0,28,30,30,14
2021-12-03,1,0.167926,0,1,0.16977928692699493,0,1,4,1,12,0,0,0,0,0,29,29,30,13
2021-12-04,0,0.16811299999999998,0,1,0.16891891891891891,0,1,5,1,12,0,1,1,0,0,30,28,30,12
2021-12-05,0,0.16811299999999998,1,0,0.16891891891891891,0,1,6,1,12,0,1,1,0,0,30,27,30,11
2021-12-06,1,0.16811299999999998,2,0,0.16891891891891891,0,1,0,1,12,0,0,0,0,0,30,26,30,10
2021-12-07,1,0.168214,0,1,0.16891891891891891,0,1,1,1,12,0,0,0,0,0,30,25,30,9
2021-12-08,1,0.169773,0,1,0.17094017094017094,0,1,2,2,12,0,0,0,0,0,30,24,30,8
2021-12-09,1,0.169002,0,1,0.1694915254237288,0,1,3,2,12,0,0,0,0,0,30,23,30,7
2021-12-10,1,0.16902,0,1,0.17006802721088435,0,1,4,2,12,0,0,0,0,0,30,22,30,6
2021-12-11,0,0.16853100000000001,0,1,0.1692047377326565,0,1,5,2,12,0,1,1,0,0,30,21,30,5
2021-12-12,0,0.16853100000000001,1,0,0.1692047377326565,0,1,6,2,12,0,1,1,0,0,30,20,30,4
2021-12-13,1,0.16853100000000001,2,0,0.1692047377326565,0,1,0,2,12,0,0,0,0,0,30,19,30,3
2021-12-14,1,0.168373,0,1,0.1694915254237288,0,1,1,2,12,0,0,0,0,0,30,18,30,2
2021-12-15,0,0.167912,0,1,0.1692047377326565,0,1,2,3,12,0,0,0,0,0,30,17,30,1
2021-12-16,1,0.168398,0,1,0.1694915254237288,0,1,3,3,12,0,0,0,0,1,30,16,0,0
2021-12-17,1,0.167989,0,1,0.1694915254237288,0,1,4,3,12,0,0,0,0,0,30,15,1,15
2021-12-18,0,0.16835899999999998,0,1,0.1694915254237288,0,1,5,3,12,0,1,1,0,0,30,14,2,14
2021-12-19,0,0.16835899999999998,1,0,0.1694915254237288,0,1,6,3,12,0,1,1,0,0,30,13,3,13
2021-12-20,1,0.16835899999999998,2,0,0.1694915254237288,0,1,0,3,12,0,0,0,0,0,30,12,4,12
2021-12-21,1,0.169121,0,1,0.17006802721088435,0,1,1,3,12,0,0,0,0,0,30,11,5,11
2021-12-22,0,0.168598,0,1,0.1694915254237288,0,1,2,4,12,0,0,0,0,0,30,10,6,10
2021-12-23,1,0.169146,0,1,0.16977928692699493,0,1,3,4,12,0,0,0,0,0,30,9,7,9
2021-12-24,1,0.168137,0,1,0.16891891891891891,0,1,4,4,12,0,0,0,0,0,30,8,8,8
2021-12-25,0,0.16900700000000002,0,1,0.16977928692699493,0,1,5,4,12,0,1,1,0,0,30,7,9,7
2021-12-26,0,0.16900700000000002,1,0,0.16977928692699493,0,1,6,4,12,0,1,1,0,0,30,6,10,6
2021-12-27,1,0.16900700000000002,2,0,0.16977928692699493,0,1,0,4,12,0,0,0,0,0,30,5,11,5
2021-12-28,1,0.168993,0,1,0.17035775127768313,0,1,1,4,12,0,0,0,0,0,30,4,12,4
2021-12-29,1,0.169248,0,1,0.1706484641638225,0,1,2,5,12,1,0,0,0,0,30,3,13,3
2021-12-30,0,0.169158,0,1,0.1706484641638225,0,1,3,5,12,1,0,0,0,0,30,2,14,2
2021-12-31,0,0.16899999999999998,0,1,0.1733102253032929,0,1,4,5,12,1,0,0,0,0,30,1,15,1
2022-01-01,0,0.16899999999999998,1,0,0.1736111111111111,0,1,5,1,1,0,1,1,1,1,0,0,0,0
2022-01-02,0,0.16899999999999998,2,0,0.1736111111111111,0,1,6,1,1,0,1,1,1,1,0,0,0,0
2022-01-03,0,0.16899999999999998,3,0,0.1736111111111111,0,1,0,1,1,0,0,0,1,1,0,0,0,0
2022-01-04,0,0.16899999999999998,4,0,0.1736111111111111,0,1,1,1,1,0,0,0,1,0,0,0,1,3
2022-01-05,0,0.16899999999999998,5,0,0.1736111111111111,0,1,2,1,1,0,0,0,1,0,0,0,2,2
2022-01-06,0,0.16899999999999998,6,0,0.17543859649122806,0,1,3,1,1,0,0,0,1,0,0,0,3,1
2022-01-07,0,0.16899999999999998,7,0,0.17543859649122806,0,1,4,1,1,0,0,0,1,1,0,0,0,0
2022-01-08,0,0.16899999999999998,8,0,0.17543859649122806,0,1,5,2,1,0,1,1,1,0,0,0,1,30
2022-01-09,0,0.16899999999999998,9,0,0.17543859649122806,0,1,6,2,1,0,1,1,0,0,1,1,2,30
2022-01-10,1,0.16899999999999998,10,0,0.17543859649122806,0,1,0,2,1,0,0,0,1,0,0,0,3,30
2022-01-11,1,0.172328,0,1,0.17543859649122806,0,1,1,2,1,0,0,0,0,0,1,30,4,30
2022-01-12,0,0.171858,0,1,0.17543859649122806,0,1,2,2,1,0,0,0,0,0,2,30,5,30
2022-01-13,1,0.17136700000000002,0,1,0.17152658662092624,0,1,3,2,1,0,0,0,0,0,3,30,6,30
2022-01-14,1,0.171442,0,1,0.17211703958691912,0,1,4,2,1,0,0,0,0,0,4,30,7,30
2022-01-15,0,0.173677,0,1,0.17482517482517484,0,1,5,3,1,0,1,1,0,0,5,30,8,30
2022-01-16,0,0.173677,1,0,0.17482517482517484,0,1,6,3,1,0,1,1,0,0,6,30,9,30
2022-01-17,1,0.173677,2,0,0.17482517482517484,0,1,0,3,1,0,0,0,0,0,7,30,10,30
2022-01-18,1,0.17462499999999997,0,1,0.17605633802816903,0,1,1,3,1,0,0,0,0,0,8,30,11,30
2022-01-19,1,0.1752,0,1,0.17667844522968199,0,1,2,3,1,0,0,0,0,0,9,30,12,30
2022-01-20,0,0.17596399999999998,0,1,0.17605633802816903,0,1,3,3,1,0,0,0,0,0,10,30,13,30
2022-01-21,1,0.175323,0,1,0.1763668430335097,0,1,4,3,1,0,0,0,0,0,11,30,14,30
2022-01-22,0,0.17581499999999997,0,1,0.17574692442882248,0,1,5,4,1,0,1,1,0,0,12,30,15,30
2022-01-23,0,0.17581499999999997,1,0,0.17574692442882248,0,1,6,4,1,0,1,1,0,0,13,30,16,30
2022-01-24,1,0.17581499999999997,2,0,0.17574692442882248,0,1,0,4,1,0,0,0,0,0,14,30,17,30
2022-01-25,1,0.177402,0,1,0.1798561151079137,0,1,1,4,1,0,0,0,0,0,15,29,18,30
2022-01-26,0,0.18016500000000002,0,1,0.18050541516245489,0,1,2,4,1,0,0,0,0,0,16,28,19,30
2022-01-27,1,0.18116700000000002,0,1,0.18181818181818182,0,1,3,4,1,0,0,0,0,0,17,27,20,30
2022-01-28,1,0.181675,0,1,0.1811594202898551,0,1,4,4,1,0,0,0,0,0,18,26,21,30
2022-01-29,0,0.178808,0,1,0.17953321364452424,0,1,5,5,1,1,1,1,0,0,19,25,22,30
2022-01-30,0,0.178808,1,0,0.17953321364452424,0,1,6,5,1,1,1,1,0,0,20,24,23,30
2022-01-31,1,0.178808,2,0,0.17953321364452424,0,1,0,5,1,1,0,0,0,0,21,23,24,30
2022-02-01,1,0.178379,0,1,0.17857142857142858,0,1,1,1,2,0,0,0,0,0,22,22,25,30
2022-02-02,0,0.177719,0,1,0.17761989342806395,0,1,2,1,2,0,0,0,0,0,23,21,26,30
2022-02-03,1,0.176253,0,1,0.17574692442882248,0,1,3,1,2,0,0,0,0,0,24,20,27,30
2022-02-04,1,0.17630800000000002,0,1,0.1763668430335097,0,1,4,1,2,0,0,0,0,0,25,19,28,30
2022-02-05,0,0.17594200000000002,0,1,0.17543859649122806,0,1,5,1,2,0,1,1,0,0,26,18,29,30
2022-02-06,0,0.17594200000000002,1,0,0.17543859649122806,0,1,6,1,2,0,1,1,0,0,27,17,30,30
2022-02-07,1,0.17594200000000002,2,0,0.17543859649122806,0,1,0,1,2,0,0,0,0,0,28,16,30,29
2022-02-08,1,0.17569500000000002,0,1,0.17513134851138354,0,1,1,2,2,0,0,0,0,0,29,15,30,28
2022-02-09,1,0.17596499999999998,0,1,0.17574692442882248,0,1,2,2,2,0,0,0,0,0,30,14,30,27
2022-02-10,0,0.17559000000000002,0,1,0.17543859649122806,0,1,3,2,2,0,0,0,0,0,30,13,30,26
2022-02-11,1,0.175018,0,1,0.17543859649122806,0,1,4,2,2,0,0,0,0,0,30,12,30,25
