date,client,currency,bank_side,value
2022-03-11,legal,EUR,sell,578.68
2022-03-14,legal,EUR,sell,576.73
2022-03-15,legal,EUR,sell,576.32
2022-03-16,legal,EUR,sell,572.7
2022-03-17,legal,EUR,sell,574.15
2022-03-18,legal,EUR,sell,573.45
2022-03-24,legal,EUR,sell,556.5
2022-03-25,legal,EUR,sell,556.65
2022-03-28,legal,EUR,sell,538.24
2022-03-29,legal,EUR,sell,523.68
2022-03-30,legal,EUR,sell,525.01
2022-03-31,legal,EUR,sell,528.94
2022-04-01,legal,EUR,sell,531.67
2022-04-04,legal,EUR,sell,523.93
2022-04-05,legal,EUR,sell,518.16
2022-04-06,legal,EUR,sell,515.45
2022-04-07,legal,EUR,sell,502.31
2022-04-08,legal,EUR,sell,488.19
2022-04-11,legal,EUR,sell,502.26
2022-04-12,legal,EUR,sell,493.93
2022-04-13,legal,EUR,sell,493.58
2022-04-14,legal,EUR,sell,499.95
2022-04-15,legal,EUR,sell,499.81
2022-04-18,legal,EUR,sell,487.87
2022-04-19,legal,EUR,sell,488.99
2022-04-20,legal,EUR,sell,488.6
2022-04-21,legal,EUR,sell,490.62
2022-04-22,legal,EUR,sell,488.1
2022-04-25,legal,EUR,sell,489.09
2022-04-26,legal,EUR,sell,491.21
2022-04-27,legal,EUR,sell,481.71
2022-04-28,legal,EUR,sell,478.45
2022-04-29,legal,EUR,sell,478.47
2022-05-03,legal,EUR,sell,470.71
2022-05-04,legal,EUR,sell,468.7
2022-05-05,legal,EUR,sell,459.91
2022-05-06,legal,EUR,sell,470.8
2022-05-11,legal,EUR,sell,472.83
2022-05-12,legal,EUR,sell,460.18
2022-05-13,legal,EUR,sell,456.02
2022-05-16,legal,EUR,sell,457.45
2022-05-17,legal,EUR,sell,462.73
2022-05-18,legal,EUR,sell,460.95
2022-05-19,legal,EUR,sell,459.01
2022-05-20,legal,EUR,sell,462.33
2022-05-23,legal,EUR,sell,456.04
2022-05-24,legal,EUR,sell,455.21
2022-05-25,legal,EUR,sell,449.51
2022-05-26,legal,EUR,sell,461.67
2022-05-27,legal,EUR,sell,473.68
2022-05-30,legal,EUR,sell,464.56
2022-05-31,legal,EUR,sell,462.39
2022-06-01,legal,EUR,sell,468.95
2022-06-02,legal,EUR,sell,472.95
2022-06-03,legal,EUR,sell,473.42
2022-06-06,legal,EUR,sell,470.8
2022-06-07,legal,EUR,sell,467.76
2022-06-08,legal,EUR,sell,473.31
2022-06-09,legal,EUR,sell,474.3
2022-06-10,legal,EUR,sell,469.47
2022-06-13,legal,EUR,sell,464.93
2022-06-14,legal,EUR,sell,462.79
2022-06-15,legal,EUR,sell,467.64
2022-06-16,legal,EUR,sell,470.26
2022-06-17,legal,EUR,sell,475.52
2022-06-20,legal,EUR,sell,477.51
2022-06-21,legal,EUR,sell,481.18
2022-06-22,legal,EUR,sell,489.62
2022-06-23,legal,EUR,sell,497.55
2022-06-24,legal,EUR,sell,500.03
2022-06-27,legal,EUR,sell,497.06
2022-06-28,legal,EUR,sell,494.44
2022-06-29,legal,EUR,sell,499.29
2022-06-30,legal,EUR,sell,496.79
2022-07-01,legal,EUR,sell,492.83
2022-07-04,legal,EUR,sell,495.44
2022-07-05,legal,EUR,sell,487.28
2022-07-07,legal,EUR,sell,494.94
2022-07-08,legal,EUR,sell,485.93
2022-07-11,legal,EUR,sell,485.16
2022-07-12,legal,EUR,sell,486.0
2022-07-13,legal,EUR,sell,486.5
2022-07-14,legal,EUR,sell,489.25
2022-07-15,legal,EUR,sell,490.83
2022-07-18,legal,EUR,sell,499.61
2022-07-19,legal,EUR,sell,500.57
2022-07-20,legal,EUR,sell,499.01
2022-07-21,legal,EUR,sell,498.08
2022-07-22,legal,EUR,sell,497.03
2022-07-25,legal,EUR,sell,496.98
2022-07-26,legal,EUR,sell,493.78
2022-07-27,legal,EUR,sell,493.66
2022-07-28,legal,EUR,sell,492.08
2022-07-29,legal,EUR,sell,495.98
2022-08-01,legal,EUR,sell,499.45
2022-08-02,legal,EUR,sell,493.76
2022-08-03,legal,EUR,sell,491.3
2022-08-04,legal,EUR,sell,492.95
2022-08-05,legal,EUR,sell,495.34
2022-08-08,legal,EUR,sell,493.32
2022-08-09,legal,EUR,sell,497.58
2022-08-10,legal,EUR,sell,498.81
2022-08-11,legal,EUR,sell,499.13
2022-08-12,legal,EUR,sell,497.92
2022-08-15,legal,EUR,sell,491.95
2022-08-16,legal,EUR,sell,490.06
2022-08-17,legal,EUR,sell,491.68
2022-08-18,legal,EUR,sell,491.54
2022-08-19,legal,EUR,sell,486.36
2022-08-22,legal,EUR,sell,482.27
2022-08-23,legal,EUR,sell,469.8
2022-08-24,legal,EUR,sell,468.11
2022-08-25,legal,EUR,sell,474.36
2022-08-26,legal,EUR,sell,482.01
2022-08-27,legal,EUR,sell,475.26
2022-08-31,legal,EUR,sell,479.72
2022-09-01,legal,EUR,sell,479.73
2022-09-02,legal,EUR,sell,478.33
2022-09-05,legal,EUR,sell,475.86
2022-09-06,legal,EUR,sell,478.32
2022-09-07,legal,EUR,sell,475.64
2022-09-08,legal,EUR,sell,483.12
2022-09-09,legal,EUR,sell,483.53
2022-09-12,legal,EUR,sell,487.0
2022-09-13,legal,EUR,sell,488.12
2022-09-14,legal,EUR,sell,481.59
2022-09-15,legal,EUR,sell,481.82
2022-09-16,legal,EUR,sell,481.43
2022-09-19,legal,EUR,sell,484.34
2022-09-20,legal,EUR,sell,486.28
2022-09-21,legal,EUR,sell,483.07
2022-09-22,legal,EUR,sell,480.79
2022-09-23,legal,EUR,sell,478.02
2022-09-24,legal,EUR,sell,474.64
2022-09-26,legal,EUR,sell,467.31
2022-09-27,legal,EUR,sell,469.29
2022-09-28,legal,EUR,sell,464.11
2022-09-29,legal,EUR,sell,470.01
2022-09-30,legal,EUR,sell,471.92
2022-10-03,legal,EUR,sell,472.62
2022-10-04,legal,EUR,sell,474.37
2022-10-05,legal,EUR,sell,473.22
2022-10-06,legal,EUR,sell,471.69
2022-10-07,legal,EUR,sell,469.91
2022-10-10,legal,EUR,sell,467.6
2022-10-11,legal,EUR,sell,469.98
2022-10-12,legal,EUR,sell,472.29
2022-10-13,legal,EUR,sell,473.74
2022-10-14,legal,EUR,sell,471.53
2022-10-17,legal,EUR,sell,468.09
2022-10-18,legal,EUR,sell,470.12
2022-10-19,legal,EUR,sell,467.33
2022-10-20,legal,EUR,sell,468.87
2022-10-21,legal,EUR,sell,468.61
2022-10-22,legal,EUR,sell,472.98
2022-10-26,legal,EUR,sell,476.8
2022-10-27,legal,EUR,sell,474.05
2022-10-28,legal,EUR,sell,473.67
2022-10-31,legal,EUR,sell,471.16
2022-11-01,legal,EUR,sell,467.29
2022-11-02,legal,EUR,sell,462.34
2022-11-03,legal,EUR,sell,461.86
2022-11-04,legal,EUR,sell,462.41
2022-11-07,legal,EUR,sell,471.0
2022-11-08,legal,EUR,sell,471.89
2022-11-09,legal,EUR,sell,476.9
2022-11-10,legal,EUR,sell,471.67
2022-11-11,legal,EUR,sell,481.47
2022-11-14,legal,EUR,sell,482.48
2022-11-15,legal,EUR,sell,486.33
2022-11-16,legal,EUR,sell,486.07
2022-11-17,legal,EUR,sell,481.72
2022-11-18,legal,EUR,sell,486.51
2022-11-21,legal,EUR,sell,482.01
2022-11-22,legal,EUR,sell,483.01
2022-11-23,legal,EUR,sell,486.19
2022-11-24,legal,EUR,sell,490.95
2022-11-25,legal,EUR,sell,490.47
2022-11-28,legal,EUR,sell,496.21
2022-11-29,legal,EUR,sell,491.87
2022-11-30,legal,EUR,sell,494.34
2022-12-01,legal,EUR,sell,495.43
2022-12-02,legal,EUR,sell,502.07
2022-12-05,legal,EUR,sell,503.57
2022-12-06,legal,EUR,sell,501.38
2022-12-07,legal,EUR,sell,504.47
2022-12-08,legal,EUR,sell,503.16
2022-12-09,legal,EUR,sell,504.08
2022-12-12,legal,EUR,sell,503.33
2022-12-13,legal,EUR,sell,502.26
2022-12-14,legal,EUR,sell,507.97
2022-12-15,legal,EUR,sell,504.02
2022-12-19,legal,EUR,sell,505.43
2022-12-20,legal,EUR,sell,506.5
2022-12-21,legal,EUR,sell,504.76
2022-12-22,legal,EUR,sell,501.57
2022-12-23,legal,EUR,sell,498.1
2022-12-26,legal,EUR,sell,499.24
2022-12-27,legal,EUR,sell,498.54
2022-12-28,legal,EUR,sell,499.96
2022-12-29,legal,EUR,sell,498.42
2022-12-30,legal,EUR,sell,502.99
2023-01-04,legal,EUR,sell,501.75
2023-01-05,legal,EUR,sell,500.74
2023-01-06,legal,EUR,sell,494.79
2023-01-09,legal,EUR,sell,501.07
2023-01-10,legal,EUR,sell,503.62
2023-01-11,legal,EUR,sell,503.82
2023-01-12,legal,EUR,sell,505.33
2023-01-13,legal,EUR,sell,507.84
2023-01-16,legal,EUR,sell,509.08
2023-01-17,legal,EUR,sell,509.16
2023-01-18,legal,EUR,sell,510.59
2023-01-19,legal,EUR,sell,509.0
2023-01-20,legal,EUR,sell,508.35
2023-01-23,legal,EUR,sell,510.29
2023-01-24,legal,EUR,sell,508.47
2023-01-25,legal,EUR,sell,509.31
2023-01-26,legal,EUR,sell,510.36
2023-01-27,legal,EUR,sell,508.52
2023-01-30,legal,EUR,sell,508.49
2023-01-31,legal,EUR,sell,505.68
2023-02-01,legal,EUR,sell,508.56
2023-02-02,legal,EUR,sell,512.3
2023-02-03,legal,EUR,sell,507.9
2023-02-06,legal,EUR,sell,499.9
2023-02-07,legal,EUR,sell,498.03
2023-02-08,legal,EUR,sell,496.62
2023-02-09,legal,EUR,sell,493.87
2023-02-10,legal,EUR,sell,490.09
2023-02-13,legal,EUR,sell,490.01
2023-02-14,legal,EUR,sell,490.62
2023-02-15,legal,EUR,sell,486.86
2023-02-16,legal,EUR,sell,482.11
2023-02-17,legal,EUR,sell,484.51
2023-02-20,legal,EUR,sell,484.75
2023-02-21,legal,EUR,sell,483.37
2023-02-22,legal,EUR,sell,484.56
2023-02-23,legal,EUR,sell,483.12
2023-02-24,legal,EUR,sell,482.45
2023-02-27,legal,EUR,sell,479.56
2023-02-28,legal,EUR,sell,479.26
2023-03-01,legal,EUR,sell,477.83
2023-03-02,legal,EUR,sell,469.77
2023-03-03,legal,EUR,sell,464.95
2023-03-06,legal,EUR,sell,472.02
2023-03-07,legal,EUR,sell,474.65
2023-03-08,legal,EUR,sell,469.13
2023-03-09,legal,EUR,sell,472.96
2023-03-10,legal,EUR,sell,485.89
2023-03-13,legal,EUR,sell,492.52
2023-03-14,legal,EUR,sell,501.62
2023-03-15,legal,EUR,sell,500.18
2023-03-16,legal,EUR,sell,500.64
2023-03-17,legal,EUR,sell,494.2
2023-03-20,legal,EUR,sell,504.5
2023-03-23,legal,EUR,sell,513.48
2023-03-24,legal,EUR,sell,498.54
2023-03-27,legal,EUR,sell,499.59
2023-03-28,legal,EUR,sell,497.78
2023-03-29,legal,EUR,sell,493.17
2023-03-30,legal,EUR,sell,496.29
2023-03-31,legal,EUR,sell,503.45
2023-04-03,legal,EUR,sell,497.44
2023-04-04,legal,EUR,sell,497.8
2023-04-05,legal,EUR,sell,496.97
2023-04-06,legal,EUR,sell,493.23
2023-04-07,legal,EUR,sell,493.37
2023-04-10,legal,EUR,sell,490.92
2023-04-11,legal,EUR,sell,499.27
2023-04-12,legal,EUR,sell,501.16
2023-04-13,legal,EUR,sell,503.78
2023-04-14,legal,EUR,sell,505.87
2023-04-17,legal,EUR,sell,500.65
2023-04-18,legal,EUR,sell,503.2
2023-04-19,legal,EUR,sell,507.0
2023-04-20,legal,EUR,sell,507.95
2023-04-21,legal,EUR,sell,506.87
2023-04-24,legal,EUR,sell,509.15
2023-04-25,legal,EUR,sell,508.77
2023-04-26,legal,EUR,sell,508.24
2023-04-27,legal,EUR,sell,510.4
2023-04-28,legal,EUR,sell,504.07
2023-05-02,legal,EUR,sell,497.63
2023-05-03,legal,EUR,sell,498.85
2023-05-04,legal,EUR,sell,499.66
2023-05-05,legal,EUR,sell,495.32
2023-05-10,legal,EUR,sell,492.92
2023-05-11,legal,EUR,sell,493.02
2023-05-12,legal,EUR,sell,495.63
2023-05-15,legal,EUR,sell,497.51
2023-05-16,legal,EUR,sell,497.64
2023-05-17,legal,EUR,sell,494.29
2023-05-18,legal,EUR,sell,493.58
2023-05-19,legal,EUR,sell,490.53
2023-05-22,legal,EUR,sell,486.84
2023-05-23,legal,EUR,sell,484.58
2023-05-24,legal,EUR,sell,487.72
2023-05-25,legal,EUR,sell,484.98
2023-05-26,legal,EUR,sell,484.35
2023-05-29,legal,EUR,sell,484.17
2023-05-30,legal,EUR,sell,486.21
2023-05-31,legal,EUR,sell,483.77
2023-06-01,legal,EUR,sell,486.82
2023-06-02,legal,EUR,sell,490.57
2023-06-05,legal,EUR,sell,486.81
2023-06-06,legal,EUR,sell,485.61
2023-06-07,legal,EUR,sell,483.87
2023-06-08,legal,EUR,sell,483.15
2023-06-09,legal,EUR,sell,487.12
2023-06-12,legal,EUR,sell,490.26
2023-06-13,legal,EUR,sell,491.29
2023-06-14,legal,EUR,sell,493.1
2023-06-15,legal,EUR,sell,497.69
2023-06-16,legal,EUR,sell,499.01
2023-06-19,legal,EUR,sell,496.07
2023-06-20,legal,EUR,sell,497.04
2023-06-21,legal,EUR,sell,496.31
2023-06-22,legal,EUR,sell,498.6
2023-06-23,legal,EUR,sell,494.57
2023-06-24,legal,EUR,sell,496.01
2023-06-26,legal,EUR,sell,498.45
2023-06-27,legal,EUR,sell,500.85
2023-06-29,legal,EUR,sell,503.17
2023-06-30,legal,EUR,sell,497.34
2023-07-01,legal,EUR,sell,497.82
2023-07-03,legal,EUR,sell,495.46
2023-07-04,legal,EUR,sell,492.31
2023-07-05,legal,EUR,sell,492.34
2023-07-09,legal,EUR,sell,496.22
2023-07-10,legal,EUR,sell,491.85
2023-07-11,legal,EUR,sell,493.22
2023-07-12,legal,EUR,sell,494.26
2023-07-13,legal,EUR,sell,504.24
2023-07-14,legal,EUR,sell,506.02
2023-07-17,legal,EUR,sell,506.78
2023-07-18,legal,EUR,sell,506.44
2023-07-19,legal,EUR,sell,504.49
2023-07-20,legal,EUR,sell,504.21
2023-07-21,legal,EUR,sell,502.69
2023-07-24,legal,EUR,sell,501.1
2023-07-25,legal,EUR,sell,499.59
2023-07-26,legal,EUR,sell,499.28
2023-07-27,legal,EUR,sell,502.33
2023-07-28,legal,EUR,sell,497.44
2023-07-31,legal,EUR,sell,498.15
2023-08-01,legal,EUR,sell,494.48
2023-08-02,legal,EUR,sell,494.33
2023-08-03,legal,EUR,sell,493.36
2023-08-04,legal,EUR,sell,493.57
2023-08-07,legal,EUR,sell,496.99
2023-08-08,legal,EUR,sell,497.04
2023-08-09,legal,EUR,sell,495.98
2023-08-10,legal,EUR,sell,497.35
2023-08-11,legal,EUR,sell,498.19
2023-08-21,legal,EUR,sell,502.27
2023-08-22,legal,EUR,sell,500.25
2023-08-23,legal,EUR,sell,506.11
2023-08-24,legal,EUR,sell,505.56
2023-08-25,legal,EUR,sell,508.24
2023-08-28,legal,EUR,sell,507.95
2023-08-29,legal,EUR,sell,506.52
2023-08-31,legal,EUR,sell,504.45
2023-09-01,legal,EUR,sell,503.12
2023-09-04,legal,EUR,sell,502.32
2023-09-05,legal,EUR,sell,502.36
2023-09-06,legal,EUR,sell,504.94
2023-09-07,legal,EUR,sell,504.98
2023-09-08,legal,EUR,sell,504.31
2023-09-11,legal,EUR,sell,502.79
2023-09-12,legal,EUR,sell,502.85
2023-09-13,legal,EUR,sell,507.27
2023-09-14,legal,EUR,sell,506.97
2023-09-15,legal,EUR,sell,506.02
2023-09-18,legal,EUR,sell,511.45
2023-09-19,legal,EUR,sell,510.02
2023-09-20,legal,EUR,sell,513.02
2023-09-21,legal,EUR,sell,515.58
2023-09-22,legal,EUR,sell,511.66
2023-09-25,legal,EUR,sell,510.97
2023-09-26,legal,EUR,sell,509.88
2023-09-27,legal,EUR,sell,512.3
2023-09-28,legal,EUR,sell,506.36
2023-09-29,legal,EUR,sell,514.21
2023-10-02,legal,EUR,sell,509.83
2023-10-03,legal,EUR,sell,506.85
2023-10-04,legal,EUR,sell,507.53
2023-10-05,legal,EUR,sell,509.51
2023-10-06,legal,EUR,sell,511.36
2023-10-09,legal,EUR,sell,509.97
2023-10-10,legal,EUR,sell,513.42
2023-10-11,legal,EUR,sell,513.39
2023-10-12,legal,EUR,sell,513.34
2023-10-13,legal,EUR,sell,510.7
2023-10-16,legal,EUR,sell,508.68
2023-10-17,legal,EUR,sell,511.34
2023-10-18,legal,EUR,sell,512.71
2023-10-19,legal,EUR,sell,512.92
2023-10-20,legal,EUR,sell,514.28
2023-10-23,legal,EUR,sell,513.05
2023-10-24,legal,EUR,sell,513.93
2023-10-26,legal,EUR,sell,508.76
2023-10-27,legal,EUR,sell,503.39
2023-10-30,legal,EUR,sell,505.65
2023-10-31,legal,EUR,sell,506.56
2023-11-01,legal,EUR,sell,501.8
2023-11-02,legal,EUR,sell,503.28
2023-11-03,legal,EUR,sell,501.65
2023-11-06,legal,EUR,sell,505.19
2023-11-07,legal,EUR,sell,505.32
2023-11-08,legal,EUR,sell,506.34
2023-11-09,legal,EUR,sell,507.25
2023-11-10,legal,EUR,sell,506.24
2023-11-13,legal,EUR,sell,504.36
2023-11-14,legal,EUR,sell,503.87
2023-11-15,legal,EUR,sell,509.48
2023-11-16,legal,EUR,sell,507.65
2023-11-17,legal,EUR,sell,510.5
2023-11-20,legal,EUR,sell,511.74
2023-11-21,legal,EUR,sell,508.56
2023-11-22,legal,EUR,sell,506.42
2023-11-23,legal,EUR,sell,509.81
2023-11-24,legal,EUR,sell,510.63
2023-11-27,legal,EUR,sell,509.47
2023-11-28,legal,EUR,sell,510.2
2023-11-29,legal,EUR,sell,510.7
2023-11-30,legal,EUR,sell,508.46
2023-12-01,legal,EUR,sell,509.76
2023-12-04,legal,EUR,sell,509.39
2023-12-05,legal,EUR,sell,506.13
2023-12-06,legal,EUR,sell,503.5
2023-12-07,legal,EUR,sell,501.33
2023-12-08,legal,EUR,sell,501.89
2023-12-11,legal,EUR,sell,500.76
2023-12-12,legal,EUR,sell,500.08
2023-12-13,legal,EUR,sell,500.45
2023-12-14,legal,EUR,sell,505.59
2023-12-15,legal,EUR,sell,510.04
2023-12-19,legal,EUR,sell,507.63
2023-12-20,legal,EUR,sell,505.46
2023-12-21,legal,EUR,sell,510.84
2023-12-22,legal,EUR,sell,512.18
2023-12-25,legal,EUR,sell,511.17
2023-12-26,legal,EUR,sell,510.36
2023-12-27,legal,EUR,sell,510.35
2023-12-28,legal,EUR,sell,511.57
2023-12-29,legal,EUR,sell,512.67
2024-01-03,legal,EUR,sell,506.27
2024-01-04,legal,EUR,sell,504.85
2024-01-05,legal,EUR,sell,502.0
2024-01-08,legal,EUR,sell,503.3
2024-01-09,legal,EUR,sell,503.31
2024-01-10,legal,EUR,sell,503.96
2024-01-11,legal,EUR,sell,502.55
2024-01-12,legal,EUR,sell,501.48
2024-01-15,legal,EUR,sell,501.03
2024-01-16,legal,EUR,sell,499.46
2024-01-17,legal,EUR,sell,499.66
2024-01-18,legal,EUR,sell,497.99
2024-01-19,legal,EUR,sell,496.61
2024-01-22,legal,EUR,sell,494.35
2024-01-23,legal,EUR,sell,490.49
2024-01-24,legal,EUR,sell,493.66
2024-01-25,legal,EUR,sell,494.35
2024-01-26,legal,EUR,sell,496.2
2024-01-29,legal,EUR,sell,493.68
2024-01-30,legal,EUR,sell,492.48
2024-01-31,legal,EUR,sell,492.74
2024-02-01,legal,EUR,sell,493.27
2024-02-02,legal,EUR,sell,498.54
2024-02-05,legal,EUR,sell,496.14
2024-02-06,legal,EUR,sell,494.06
2024-02-07,legal,EUR,sell,494.25
2024-02-08,legal,EUR,sell,491.41
2024-02-09,legal,EUR,sell,487.7
2024-02-12,legal,EUR,sell,489.59
2024-02-13,legal,EUR,sell,489.14
2024-02-14,legal,EUR,sell,486.33
2024-02-15,legal,EUR,sell,489.18
2024-02-16,legal,EUR,sell,491.26
2024-02-19,legal,EUR,sell,493.09
2024-02-20,legal,EUR,sell,496.29
2024-02-21,legal,EUR,sell,493.54
2024-02-22,legal,EUR,sell,496.56
2024-02-23,legal,EUR,sell,495.21
2024-02-26,legal,EUR,sell,493.08
2024-02-27,legal,EUR,sell,495.48
2024-02-28,legal,EUR,sell,494.26
2024-02-29,legal,EUR,sell,495.95
2024-03-01,legal,EUR,sell,496.47
2024-03-04,legal,EUR,sell,497.72
2024-03-05,legal,EUR,sell,492.77
2024-03-06,legal,EUR,sell,493.7
2024-03-07,legal,EUR,sell,493.65
2024-03-11,legal,EUR,sell,499.44
2024-03-12,legal,EUR,sell,497.94
2024-03-13,legal,EUR,sell,499.39
2024-03-14,legal,EUR,sell,496.89
2024-03-15,legal,EUR,sell,497.19
2024-03-18,legal,EUR,sell,496.93
2024-03-19,legal,EUR,sell,496.72
2024-03-20,legal,EUR,sell,495.37
2024-03-26,legal,EUR,sell,495.84
2024-03-27,legal,EUR,sell,493.37
2024-03-28,legal,EUR,sell,490.46
2024-03-29,legal,EUR,sell,489.44
2024-04-01,legal,EUR,sell,489.5
2024-04-02,legal,EUR,sell,487.6
2024-04-03,legal,EUR,sell,488.79
2024-04-04,legal,EUR,sell,491.54
2024-04-05,legal,EUR,sell,491.44
2024-04-08,legal,EUR,sell,490.26
2024-04-09,legal,EUR,sell,492.43
2024-04-10,legal,EUR,sell,493.75
2024-04-11,legal,EUR,sell,487.23
2024-04-12,legal,EUR,sell,485.79
2024-04-15,legal,EUR,sell,484.84
2024-04-16,legal,EUR,sell,484.22
2024-04-17,legal,EUR,sell,483.71
2024-04-18,legal,EUR,sell,483.85
2024-04-19,legal,EUR,sell,482.61
2024-04-22,legal,EUR,sell,481.19
2024-04-23,legal,EUR,sell,480.21
2024-04-24,legal,EUR,sell,480.92
2024-04-25,legal,EUR,sell,483.4
2024-04-26,legal,EUR,sell,481.76
2024-04-29,legal,EUR,sell,480.24
2024-04-30,legal,EUR,sell,480.74
2024-05-02,legal,EUR,sell,481.34
2024-05-03,legal,EUR,sell,485.95
2024-05-04,legal,EUR,sell,480.87
2024-05-06,legal,EUR,sell,480.84
2024-05-10,legal,EUR,sell,481.48
2024-05-13,legal,EUR,sell,483.81
2024-05-14,legal,EUR,sell,483.21
2024-05-15,legal,EUR,sell,485.56
2024-05-16,legal,EUR,sell,488.73
2024-05-17,legal,EUR,sell,488.95
2024-05-20,legal,EUR,sell,487.86
2024-05-21,legal,EUR,sell,486.93
2024-05-22,legal,EUR,sell,487.03
2024-05-23,legal,EUR,sell,487.05
2024-05-24,legal,EUR,sell,487.42
2024-05-27,legal,EUR,sell,485.99
2024-05-28,legal,EUR,sell,488.46
2024-05-29,legal,EUR,sell,488.82
2024-05-30,legal,EUR,sell,489.02
2024-05-31,legal,EUR,sell,493.17
2024-06-03,legal,EUR,sell,491.96
2024-06-04,legal,EUR,sell,494.3
2024-06-05,legal,EUR,sell,493.8
2024-06-06,legal,EUR,sell,493.31
2024-06-07,legal,EUR,sell,492.36
2024-06-10,legal,EUR,sell,489.68
2024-06-11,legal,EUR,sell,490.88
2024-06-12,legal,EUR,sell,491.7
2024-06-13,legal,EUR,sell,494.03
2024-06-14,legal,EUR,sell,490.1
2024-06-17,legal,EUR,sell,493.29
2024-06-18,legal,EUR,sell,500.63
2024-06-19,legal,EUR,sell,500.83
2024-06-20,legal,EUR,sell,501.37
2024-06-21,legal,EUR,sell,504.69
2024-06-24,legal,EUR,sell,507.37
2024-06-25,legal,EUR,sell,505.91
2024-06-26,legal,EUR,sell,502.58
2024-06-27,legal,EUR,sell,507.22
2024-06-28,legal,EUR,sell,513.16
2024-07-01,legal,EUR,sell,516.4
2024-07-02,legal,EUR,sell,514.26
2024-07-03,legal,EUR,sell,516.93
2024-07-04,legal,EUR,sell,520.59
2024-07-05,legal,EUR,sell,526.11
2024-07-09,legal,EUR,sell,525.85
2024-07-10,legal,EUR,sell,523.79
2024-07-11,legal,EUR,sell,524.17
2024-07-12,legal,EUR,sell,522.53
2024-07-15,legal,EUR,sell,523.09
2024-07-16,legal,EUR,sell,524.79
2024-07-17,legal,EUR,sell,526.86
2024-07-18,legal,EUR,sell,530.45
2024-07-19,legal,EUR,sell,524.66
2024-07-22,legal,EUR,sell,522.33
2024-07-23,legal,EUR,sell,521.44
2024-07-24,legal,EUR,sell,520.87
2024-07-25,legal,EUR,sell,522.33
2024-07-26,legal,EUR,sell,520.8
2024-07-29,legal,EUR,sell,521.11
2024-07-30,legal,EUR,sell,520.21
2024-07-31,legal,EUR,sell,522.07
2024-08-01,legal,EUR,sell,519.9
2024-08-02,legal,EUR,sell,523.28
2024-08-05,legal,EUR,sell,533.37
2024-08-06,legal,EUR,sell,527.23
2024-08-07,legal,EUR,sell,528.89
2024-08-08,legal,EUR,sell,527.92
2024-08-09,legal,EUR,sell,529.64
2024-08-12,legal,EUR,sell,531.38
2024-08-13,legal,EUR,sell,532.74
2024-08-14,legal,EUR,sell,535.3
2024-08-15,legal,EUR,sell,534.58
2024-08-16,legal,EUR,sell,533.25
2024-08-19,legal,EUR,sell,534.57
2024-08-20,legal,EUR,sell,534.35
2024-08-21,legal,EUR,sell,539.2
2024-08-22,legal,EUR,sell,541.48
2024-08-23,legal,EUR,sell,544.87
2024-08-26,legal,EUR,sell,545.48
2024-08-27,legal,EUR,sell,543.7
2024-08-28,legal,EUR,sell,543.76
2024-08-29,legal,EUR,sell,541.01
2024-09-02,legal,EUR,sell,540.6
2024-09-03,legal,EUR,sell,540.03
2024-09-04,legal,EUR,sell,540.67
2024-09-05,legal,EUR,sell,541.99
2024-09-06,legal,EUR,sell,539.39
2024-09-09,legal,EUR,sell,536.47
2024-09-10,legal,EUR,sell,533.65
2024-09-11,legal,EUR,sell,533.21
2024-09-12,legal,EUR,sell,535.9
2024-09-13,legal,EUR,sell,539.27
2024-09-16,legal,EUR,sell,542.26
2024-09-17,legal,EUR,sell,541.34
2024-09-18,legal,EUR,sell,539.95
2024-09-19,legal,EUR,sell,541.32
2024-09-20,legal,EUR,sell,542.95
2024-09-23,legal,EUR,sell,541.26
2024-09-24,legal,EUR,sell,539.63
2024-09-25,legal,EUR,sell,541.94
2024-09-26,legal,EUR,sell,541.17
2024-09-27,legal,EUR,sell,543.75
2024-09-30,legal,EUR,sell,545.38
2024-10-01,legal,EUR,sell,540.87
2024-10-02,legal,EUR,sell,542.52
2024-10-03,legal,EUR,sell,539.71
2024-10-04,legal,EUR,sell,536.94
2024-10-07,legal,EUR,sell,539.48
2024-10-08,legal,EUR,sell,542.87
2024-10-09,legal,EUR,sell,545.26
2024-10-10,legal,EUR,sell,545.95
2024-10-11,legal,EUR,sell,536.01
2024-10-14,legal,EUR,sell,536.93
2024-10-15,legal,EUR,sell,538.63
2024-10-16,legal,EUR,sell,538.05
2024-10-17,legal,EUR,sell,534.66
2024-10-18,legal,EUR,sell,530.62
2024-10-21,legal,EUR,sell,530.42
2024-10-22,legal,EUR,sell,532.95
2024-10-23,legal,EUR,sell,528.97
2024-10-24,legal,EUR,sell,532.33
2024-10-28,legal,EUR,sell,537.8
2024-10-29,legal,EUR,sell,536.69
2024-10-30,legal,EUR,sell,535.58
2024-10-31,legal,EUR,sell,537.6
2024-11-01,legal,EUR,sell,539.85
2024-11-04,legal,EUR,sell,539.59
2024-11-05,legal,EUR,sell,541.15
2024-11-06,legal,EUR,sell,533.63
2024-11-07,legal,EUR,sell,535.53
2024-11-08,legal,EUR,sell,538.03
2024-11-11,legal,EUR,sell,535.4
2024-11-12,legal,EUR,sell,533.75
2024-11-13,legal,EUR,sell,531.22
2024-11-14,legal,EUR,sell,528.56
2024-11-15,legal,EUR,sell,532.31
2024-11-18,legal,EUR,sell,532.68
